Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,970,978,806,1227,1771,2399,4379,5111,3557,3833,6925,22978,27447,61977,135430,186665,208037,230437,301291,277379
China,52,44,275,272,685,875,536,1121,2018,2051,2543,12289,16112,43074,102178,147224,165660,184447,226632,187363
Viet Nam,42,27,72,160,185,375,265,605,526,556,2891,6282,6930,8575,8234,12615,15804,9639,16381,27629
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,8,23,81,443,747,3838,10590,14412
Thailand,353,357,297,263,427,253,1970,1391,239,145,363,1164,1018,2281,3586,6266,7530,8404,12221,13601
United States of America,10,14,21,4,49,3,6,3,0,1,0,12,148,478,1549,1024,3969,5051,7610,7492
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298,1551,5554,8137,6300
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,3498
Croatia,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,450,0,941,3175
Sweden,0,0,0,3,1,0,0,0,0,0,0,0,154,550,633,899,1356,3417,3685,2829
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,2061
Malaysia,30,5,37,25,103,141,74,112,144,291,110,656,325,428,896,321,386,649,618,1236
Myanmar,9,0,0,0,0,0,0,0,0,0,0,1,113,45,69,3,0,0,0,1125
Indonesia,3,49,4,10,1,34,142,187,6,173,2,10,206,245,144,160,715,933,578,1011
France,34,10,8,2,2,14,1,27,6,7,4,36,26,13,50,205,340,1369,531,961
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,2,297,0,58,395,3605,921
Japan,325,1,3,0,0,85,6,0,0,12,17,73,107,85,407,278,610,878,274,649
"Taipei, Chinese",22,9,9,25,90,69,59,42,55,31,26,60,65,34,195,155,93,278,731,542
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,159,78,352,88,0,0,0,329
Ukraine,0,0,0,0,0,19,0,0,0,0,0,0,0,0,61,0,490,972,675,285
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,301,642,694,277
Eswatini,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,458,0,0,0,199
"Korea, Republic of",1,112,0,280,117,385,489,811,358,212,419,821,193,375,273,1062,472,311,2680,187
Finland,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,51,253,125,182
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,34,159,532,475,0,231,154
Mozambique,0,0,0,0,0,0,183,279,51,161,0,0,98,243,198,46,37,113,202,153
India,3,0,0,9,0,1,0,0,0,0,25,156,90,19,25,315,3,0,83,79
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,12,389,277,803,1015,361,120,72
"Hong Kong, China",48,61,48,80,86,89,134,167,75,68,433,419,643,448,1286,1582,782,571,1335,62
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,23,56
Canada,0,0,0,0,0,6,1,0,0,0,0,0,36,15,0,0,0,8,0,51
