Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2309,517,247,275,508,349,205,1580,905,348,486,756,1436,314,1166,489,877,716,2777,1857
France,187,105,155,255,288,60,44,1094,615,134,202,500,441,20,215,80,424,473,1052,1255
Nigeria,0,0,0,6,3,8,1,4,10,13,16,14,14,77,16,78,32,88,547,264
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,2,1,5,248,137
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,1,5,75
Netherlands,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,16,79,36
Niger,0,0,0,0,0,0,0,0,0,1,25,1,0,3,16,15,26,25,15,23
Togo,1,18,5,2,114,206,29,172,251,190,222,183,400,98,89,32,26,10,292,22
China,0,5,2,1,2,26,99,34,2,0,0,44,30,90,168,274,287,5,41,14
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Italy,0,0,0,0,93,13,0,0,0,0,0,2,0,0,0,0,0,0,0,12
United Kingdom,0,1,0,0,4,0,0,2,0,0,4,10,8,4,0,0,1,1,2,2
Lebanon,1,0,0,0,1,3,0,3,1,0,6,0,0,0,1,0,2,2,3,1
India,0,0,1,0,0,0,4,0,25,0,0,0,0,0,0,0,0,31,2,1
Belgium,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,19,51,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63,1,0,0,0,0
Canada,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Colombia,0,0,0,0,0,0,0,0,0,0,2,0,61,0,1,1,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Germany,0,0,2,0,0,5,4,0,0,10,0,0,0,4,19,0,0,0,0,0
Ghana,0,0,0,0,1,1,0,14,0,0,0,0,0,0,0,0,0,1,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Honduras,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,93,363,79,10,0,14,0,257,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Senegal,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,487,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
South Africa,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,1,0,0,0
Switzerland,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
United States of America,2016,0,0,0,0,0,0,0,0,0,0,0,475,0,557,0,0,0,0,0
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
HHI,0.803533909,0.586193136,0.543281473,0.870252834,0.455073907,0.470063269,0.347951295,0.566740801,0.573310449,0.402605332,0.413919107,0.546845432,0.33087821,0.244794095,0.354572092,0.428887743,0.421849529,0.579496336,0.294241494,0.579753202
