Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,451,326,587,417,340,586,139,219,308,156,525,511,926,563,602,1090,603,241,446,501
France,379,317,382,392,305,533,85,219,248,75,211,162,116,263,241,357,295,228,380,344
Nigeria,0,0,0,0,0,0,0,0,0,64,301,265,733,271,296,598,292,0,0,81
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
United Arab Emirates,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0
China,0,6,5,19,25,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Germany,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0
Italy,0,0,0,0,10,24,18,0,0,0,0,0,0,0,0,0,0,11,64,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Lebanon,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,31,0,48,71,9,0,0,0
Mauritius,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,37,14,0,0,0,15,2,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
India,0,0,32,0,0,0,0,0,0,0,13,0,35,0,0,0,0,0,0,0
Spain,59,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
United States of America,6,3,13,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,1,0,1,4,4,5,2,0,1,2,0
HHI,0.729849102,0.935195362,0.465995865,0.882461928,0.764693331,0.823298784,0.342762923,1,0.633500897,0.346077888,0.291631144,0.258297243,0.667197791,0.471758378,0.420115213,0.399579684,0.47367984,0.89435334,0.67828939,0.341136098
