Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,4,24,3,9,7,3,4,1,19,5,2,17,45,3,42,80,10,32,14,84
Niger,4,0,0,0,2,2,0,0,6,0,1,0,0,0,0,0,5,3,0,78
Switzerland,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Netherlands,0,6,0,0,0,0,0,0,0,0,0,0,0,0,39,67,0,0,0,1
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,5,0,0,0,0,0,0,0,0,0,13,0,1,1,0,0,0,6,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0
Chad,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,4,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Belgium,0,0,1,0,4,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Congo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,0,10,1,9,1,0,0,0,11,1,1,4,3,2,2,2,0,6,1,0
Germany,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
Liberia,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Togo,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
HHI,1,0.070436048,0,1,0.182901812,0.130590976,0,1,0.214053375,0.203418298,0.683012702,0.53210897,0.32140357,0.130590976,0.834606372,0.642920357,0.214317553,0.257731255,0.175058932,0.859888081
