Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,5,5,10,6,20,0,30,292,0,1,0,1,79,1,18,3,1,6,47,12
"Congo, Democratic Republic of the",0,0,0,0,16,0,0,0,0,0,0,0,1,0,3,2,1,1,15,8
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1
Belgium,0,1,8,0,0,0,21,4,0,0,0,0,5,0,0,0,0,0,0,0
France,3,4,0,1,1,0,6,285,0,0,0,0,11,0,0,0,0,0,6,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Senegal,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
United States of America,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
Brunei Darussalam,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
China,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Greece,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Switzerland,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
HHI,0.385640646,0.401219067,0.556142721,0.487310034,0.563409923,0,0.516224292,0.952271077,0,1,0,1,0.200197455,1,0.089255651,0.130590976,1,0.154700538,0.352184938,0.271781519
