Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,487,25,40,133,12,34,57,1212,110,132,2364,3658,637,643,409,295,1198,918,859,1272
France,483,19,25,127,10,21,12,11,68,132,981,36,143,185,189,116,238,175,551,591
China,0,0,0,0,0,2,1,821,0,0,5,12,13,0,0,1,141,10,34,419
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,126,0,0,17,0,0,39,3,56
Germany,0,3,0,0,0,0,2,0,16,0,0,0,10,0,5,2,2,15,9,47
Belgium,2,0,0,0,0,0,1,2,0,0,0,158,71,295,21,58,48,76,30,29
Togo,0,1,1,5,0,5,0,2,0,0,10,6,0,0,11,0,7,2,1,17
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,16
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,1,16
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,14
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Spain,0,0,0,0,0,0,0,0,0,0,0,0,59,2,2,18,0,2,21,10
Italy,0,0,0,0,0,0,0,0,0,0,2,0,0,54,38,0,23,0,7,8
Côte d'Ivoire,0,0,2,0,0,0,0,0,0,0,67,0,10,0,0,0,4,0,0,8
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,4,6,3,5
Netherlands,0,0,0,0,0,0,0,377,0,0,79,119,0,0,41,0,0,0,4,4
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4
Switzerland,0,0,4,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,2
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,56,29,0
Canada,0,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Congo,0,0,0,0,0,0,0,0,0,0,13,0,0,0,6,11,3,0,0,0
Denmark,1,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0
Ghana,0,0,3,1,0,6,0,0,0,0,241,410,0,0,0,0,0,175,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,32,0
Lebanon,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Nigeria,0,0,0,0,0,0,39,0,0,0,0,1,1,1,3,2,0,0,3,0
Norway,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,24,0,0,0,0,0,10,0,159,111,80,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0
Sweden,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,13,29,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,1740,0,0,0,0,0,0,4,0
United States of America,0,3,0,0,0,0,0,0,1,0,940,217,0,1,59,36,501,184,1,0
Burkina Faso,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,35,12,1,4,0
HHI,0.980591673,0.559487095,0.420655618,0.895082268,0.487310034,0.323202574,0.523471425,0.539525571,0.343118365,1,0.417208546,0.370269631,0.260676736,0.353928172,0.320951586,0.277894332,0.349146668,0.184274062,0.566746518,0.44234667
