Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1170,1122,1211,1700,1791,2868,2260,2881,2747,4055,3523,4769,5817,6436,9852,8379,10783,13049,15870,15915
United Arab Emirates,30,16,106,146,59,53,50,84,61,122,45,154,170,231,573,583,808,1004,1822,3011
Saudi Arabia,356,262,594,483,812,604,543,1090,448,836,1075,1667,1535,1763,3208,2858,3249,3737,4245,2673
Egypt,0,0,0,0,0,0,10,26,0,21,4,25,70,16,172,100,406,543,1105,2267
South Africa,90,151,128,263,202,173,138,414,180,239,300,724,873,1034,1362,1211,1755,1821,2654,2209
Türkiye,125,5,5,368,0,45,727,3,513,774,1,70,6,49,26,85,194,190,817,1887
France,0,68,7,0,2,121,1,465,422,241,145,381,704,861,1199,910,1252,1382,1321,1723
India,1,1,1,0,3,13,8,18,5,30,48,200,813,276,770,505,539,886,636,610
New Zealand,0,0,0,0,0,0,0,0,0,29,54,38,35,119,343,211,746,873,545,413
Uzbekistan,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,11,67,91,202
Italy,348,388,8,25,51,25,30,203,409,38,746,352,346,295,565,553,378,143,193,173
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,126
Oman,0,0,0,0,0,0,0,1,3,5,120,93,154,261,216,280,201,218,197,99
Chile,0,8,10,15,32,71,80,6,38,9,76,308,140,231,280,342,243,384,326,58
China,0,8,29,8,55,72,220,97,58,72,48,30,130,30,151,8,29,226,196,58
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,241,239,58
Lebanon,5,0,0,9,8,29,26,29,0,46,98,121,80,0,154,182,191,143,321,49
Iraq,0,0,0,0,1,0,23,31,1,3,1,0,0,30,0,0,30,0,81,44
