Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,34,0,3,7,18,9,0,36,0,0,0,6,1,0,2,0,0,4
Cameroon,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
China,0,0,0,0,12,6,0,25,0,0,0,6,1,0,0,0,0,1
Lebanon,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,0,1,0.182901812,0.427248064,0.130590976,0,0.176131353,0,0,0,1,1,0,1,0,0,0.284959256
