Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,9463,9786,16203,15076,33273,27248,28306,59790,40189,115578,49965,45391,59764,49150,28900,16238,19811,27944
China,1935,1993,2991,4532,10805,8287,8793,16706,15288,62981,30013,20129,31330,26960,14713,7423,10297,13513
Portugal,2607,3308,6744,4258,8746,6729,8917,29510,13608,18195,8001,10680,12943,9513,7635,4301,4680,6986
Viet Nam,0,18,0,0,217,350,1007,896,914,769,508,365,444,288,568,471,627,1248
India,0,129,130,48,378,445,1193,2762,457,1344,1231,136,236,616,269,197,649,996
South Africa,1133,1267,1196,747,2377,1180,3382,2947,2693,8006,2111,6813,5079,2795,912,887,607,700
United Arab Emirates,1021,684,917,438,1264,1328,444,789,1131,1361,423,643,999,924,154,322,467,642
Egypt,0,0,243,89,196,177,68,123,54,5913,2987,1662,1127,705,192,272,94,435
France,579,129,441,382,605,704,418,472,430,426,104,186,230,216,136,144,273,376
Brazil,478,538,582,613,1340,818,529,991,822,933,349,242,308,340,157,125,98,342
United Kingdom,282,115,369,263,430,1658,250,522,292,354,140,163,227,100,91,169,125,314
Spain,120,120,148,198,223,362,235,135,326,783,53,169,704,372,278,198,180,289
United States of America,276,392,947,1274,1338,3684,1066,1404,1688,1308,594,641,358,254,329,269,233,286
Türkiye,0,0,1,2,3,3,34,60,25,1244,805,865,2138,2402,1079,167,110,281
Belgium,112,384,362,131,160,133,445,416,188,304,217,415,411,771,706,68,141,256
Netherlands,5,253,419,139,112,62,37,145,530,163,50,115,40,81,95,76,71,230
Italy,268,145,42,69,293,161,232,205,213,860,117,163,395,140,110,82,141,190
Germany,11,48,180,340,278,93,87,145,227,378,118,292,264,401,191,290,392,184
"Hong Kong, China",60,51,114,251,203,206,69,349,103,112,78,119,198,618,64,85,7,77
Lebanon,143,1,4,20,36,53,19,104,55,255,338,22,39,215,151,13,20,57
Namibia,1,0,0,144,2603,137,373,376,477,908,74,44,21,37,51,15,17,55
Ethiopia,2,5,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,45
Cyprus,0,0,0,0,8,0,0,0,0,23,0,0,0,3,0,0,0,41
Canada,2,9,0,2,6,6,25,15,6,1,1,17,1,5,7,3,6,38
Denmark,3,7,132,29,79,12,143,36,12,30,11,58,96,15,60,14,13,34
