Importers,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,5535,5670,11314,83274,98562,94851,66505,92166,141758,126977,102103,113811,110803,126742
United Kingdom,5184,4280,10042,27423,30991,40596,30614,41824,66396,67442,64204,70027,69325,55869
Germany,0,646,39,312,415,2416,2904,5757,6832,13368,11784,13993,12367,19603
India,0,0,107,38,49,10,28,553,305,609,211,353,3920,5836
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,5604
Belgium,0,0,0,650,1791,3272,7056,10987,11205,11272,8872,10838,6982,4892
Sweden,0,0,5,0,0,0,0,5,120,910,3294,289,659,3937
Ireland,0,0,96,964,5663,9301,8699,3862,5668,4904,3600,5970,2896,3833
Denmark,0,68,82,0,0,15,0,0,476,1179,1489,2173,3023,3562
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,3551
Singapore,0,12,5,1,388,8,0,3,9,1,84,96,86,3396
Spain,0,0,0,0,0,0,0,0,0,0,589,900,1920,3292
Italy,0,0,212,0,144,65,589,1262,782,3132,842,1516,3634,3256
Japan,69,248,389,10373,19836,11759,7043,833,32,38,96,98,50,1564
China,126,0,0,276,357,40,3759,54,3,200,1,88,115,1377
Finland,0,0,0,0,45,38,0,83,0,0,0,385,94,1298
Australia,0,0,0,0,0,0,0,36,0,0,91,0,94,1121
Netherlands,0,0,207,9910,6003,2855,123,2198,485,701,1190,645,1240,992
Haiti,0,0,0,0,0,0,0,0,0,20235,0,258,0,934
Sri Lanka,0,0,0,0,3,14,0,0,0,0,410,279,390,703
Austria,0,0,0,30,0,0,0,0,35,255,885,1540,1000,367
Maldives,0,0,0,0,0,0,0,0,0,0,385,0,0,335
France,0,27,0,0,12,0,98,507,856,318,340,491,551,270
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,15,506,264
Norway,1,0,0,0,0,0,0,0,78,101,79,502,0,136
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,103
United States of America,106,42,92,75,91,35,92,46,57,34,64,126,122,102
Greece,0,0,0,5,0,0,152,822,699,1367,263,358,123,95
"Korea, Republic of",20,0,0,1,21,0,0,0,0,0,0,5,0,75
Brazil,0,0,0,7,0,0,0,0,0,0,0,0,0,62
United Arab Emirates,1,0,0,0,0,7,0,34,36,73,82,510,86,50
Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,39
Colombia,0,0,0,0,0,0,0,0,0,0,0,29,0,35
Lithuania,0,0,0,0,0,0,0,0,25,0,0,0,0,33
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,27,31
Canada,0,0,0,388,2238,623,78,0,0,0,0,0,37,27
Bulgaria,0,0,0,0,0,1,74,0,0,0,0,0,0,24
Philippines,0,96,0,28,0,0,0,0,1,12,0,0,0,21
New Zealand,0,0,0,0,0,0,9,0,0,0,0,18,0,19
Switzerland,0,0,0,25,0,22,0,0,0,4,0,148,86,10
Malawi,0,0,0,0,0,0,0,0,0,0,1,15,20,7
Malaysia,17,48,33,54,81,57,60,0,0,0,0,8,10,4
Poland,0,0,0,0,0,0,0,0,0,0,8,68,32,4
Ukraine,0,0,0,3370,117,0,0,0,189,314,91,403,138,4
"Taipei, Chinese",9,0,0,3,0,20,64,2,42,2,2,1,24,3
Oman,0,0,0,0,3,0,14,0,2,0,0,2,0,2
Qatar,0,0,0,0,3,0,0,0,2,0,2,0,0,1
Thailand,0,0,0,4,4,27,15,0,1,4,9,268,0,1
French Southern and Antarctic Territories,0,0,0,0,0,0,0,11240,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,46,0,0
Afghanistan,0,0,0,1468,0,154,0,0,0,0,0,0,0,0
Barbados,0,0,0,0,0,0,19,0,0,0,0,0,0,0
Myanmar,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,12,29,17,0,0,0,0
Congo,0,0,0,0,1362,0,0,12,24026,126,402,0,0,0
Croatia,0,0,0,0,0,0,0,0,178,21,0,0,0,0
Cyprus,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,65,846,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,23,0,0,0,0
Ethiopia,0,0,0,127,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,12,29,15,0,34,0,0
Ghana,0,0,5,0,0,0,23,0,1,0,28,0,0,0
Grenada,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,202,0,9,0,140,0,0,0,23,5,0,0,0
Hungary,0,0,0,0,0,50,68,26,408,34,135,32,87,0
Indonesia,0,0,0,129,352,808,57,0,0,1,29,0,0,0
"Iran, Islamic Republic of",0,0,0,54,232,193,0,204,0,0,0,0,0,0
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,198,0
Israel,0,0,0,0,0,0,0,0,0,0,0,208,0,0
Côte d'Ivoire,0,0,0,15051,8243,20793,8,0,16,12,0,422,451,0
Jamaica,0,0,0,0,0,0,1,0,0,0,91,0,0,0
Jordan,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,1014,0,0,1,0,0,14,0,0
Kuwait,0,0,0,0,0,2,0,0,0,0,0,0,11,0
Lebanon,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Latvia,0,0,0,0,0,0,26,0,248,0,0,0,0,0
Liberia,0,0,0,9951,0,0,0,0,0,0,268,0,269,0
"Libya, State of",0,0,0,34,0,0,0,0,0,0,0,0,63,0
Mauritius,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,18,0,10,30,58,104,0,0,0,0,0
Nepal,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Niger,0,0,0,0,28,332,0,0,0,0,0,0,0,0
Pakistan,0,0,0,3,0,36,0,0,21,76,29,0,59,0
Paraguay,0,0,0,0,0,60,136,0,0,0,0,0,0,0
Portugal,0,0,0,1859,1429,57,925,1,34,0,1272,290,2,0
Timor-Leste,0,0,0,0,0,0,1423,0,0,0,326,0,0,0
Romania,0,0,0,0,0,0,0,0,129,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,532,0,0,0
Rwanda,0,0,0,29,1,0,0,0,0,0,0,0,0,0
Anguilla,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,7,0,0,0,0,0,0,9,0,0,0
Senegal,0,0,0,0,0,0,1,0,13,14,0,17,0,0
Slovakia,0,0,0,0,0,0,0,0,161,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,1,0,13,0,0,34,15,1,156,0,0
Zimbabwe,0,0,0,0,0,0,0,0,3,28,0,0,0,0
Sudan (before 2012),0,0,0,0,18604,0,2070,11624,21084,0,0,0,0,0
Suriname,0,0,0,0,26,0,35,0,0,0,0,0,0,0
Eswatini,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,0,0,0,201,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,16,0,0,0,0,49,10,156,0,0
Uganda,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Egypt,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,16,2,0,0,0,15,26,0,20,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,30,0,0,0,0,107,0
Samoa,0,0,0,0,0,0,0,0,0,20,0,0,0,0
Yemen,0,0,0,536,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,16,0,0,0,10,40,0,0,0,0,0
HHI,0.905731077,0.657580183,0.846113554,0.331408983,0.321584961,0.410966188,0.409895965,0.399688564,0.449366091,0.493390251,0.583282062,0.574079924,0.573842803,0.390629694
