Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,6929,4420,5028,5612,9846,13789,13018,14379,19736,19494,11555,2729,2046,1553,1528,1090,1799,1639,1334,1675
France,1894,1029,823,369,413,328,223,586,673,325,152,83,395,259,313,258,304,443,637,651
Togo,26,4,20,58,298,290,74,279,372,448,1173,523,315,270,227,258,268,239,256,359
South Africa,4904,3192,4018,5043,8751,12806,11967,12484,17753,17356,9379,1730,1043,714,745,457,500,320,284,341
Saudi Arabia,0,0,13,0,15,0,0,0,0,0,0,0,4,72,98,27,253,3,18,78
United Arab Emirates,0,23,0,0,0,0,0,0,0,0,0,0,12,9,1,2,99,18,12,49
Morocco,0,0,0,0,0,47,7,0,0,0,0,3,3,0,1,8,1,0,1,36
Burkina Faso,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,35,0,0,33
Türkiye,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,11,11,0,26
Ghana,0,0,0,0,0,11,0,29,0,75,153,184,117,178,87,45,16,48,22,24
Lebanon,0,31,0,8,1,18,33,0,0,1,5,1,6,1,4,2,4,3,6,21
Côte d'Ivoire,0,10,0,0,3,3,0,0,0,0,10,41,35,6,13,0,243,0,0,11
Netherlands,0,0,0,0,0,0,0,85,7,0,0,0,0,0,0,0,0,0,0,11
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9
Nigeria,0,0,0,0,3,2,0,0,4,0,0,0,7,1,7,5,3,30,22,9
Niger,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,8,7
United Kingdom,0,0,0,27,0,0,0,0,59,0,0,14,5,0,1,2,3,459,3,4
Belgium,26,0,40,0,58,0,0,3,0,19,0,34,30,13,4,0,1,9,1,3
China,0,0,14,40,88,136,555,327,150,49,51,12,0,9,2,2,0,1,2,1
India,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,6,1
Canada,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
Argentina,0,0,0,0,58,0,0,28,106,0,0,0,9,0,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Brazil,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,53,0,0,0,30,83,119,125,148,33,22,0,0,0,0,17,0,0
Croatia,0,0,0,27,0,0,0,28,0,0,0,0,0,0,0,0,0,0,54,0
Cuba,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
Germany,0,0,7,13,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"Iran, Islamic Republic of",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,42,99,0,0,0,0,0,0,0,0,0,0,0
Italy,15,8,40,0,37,38,60,198,169,285,342,35,29,4,22,0,21,0,0,0
Japan,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Libya, State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Romania,0,15,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,14,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,22,0,0,27,85,109,15,42,62,16,9,21,0,15,0,0,3,0,0,0
Switzerland,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Egypt,0,0,0,0,0,0,52,78,30,118,50,10,2,0,0,1,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
United States of America,28,28,0,0,0,0,0,28,59,78,0,0,4,0,1,9,0,0,0,0
Uruguay,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
HHI,0.626794564,0.655027279,0.72382236,0.851713848,0.850467004,0.900680388,0.886122922,0.829736036,0.86734958,0.853653805,0.758522974,0.555997507,0.446310726,0.35488952,0.414178097,0.378455411,0.242975941,0.294873257,0.412259687,0.342105363
