Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,66590,64367,82494,99536,147527,119950,149852,182553,192977,362437,537010,276050,301196,414200,468078,471193,515421,451447,436368,386642
China,488,1588,4773,5952,18229,11630,17332,15527,18362,23559,34992,32704,23780,52295,39777,59855,66906,70328,86229,84454
United States of America,5865,7116,12446,10349,22725,8108,19050,26304,27823,51397,95872,37318,58843,115477,82751,73062,70695,80317,70172,50255
France,29414,27131,30145,30095,28778,28154,30501,23192,31375,35961,54079,48349,35877,32160,38681,52236,42086,37625,37012,40210
Germany,7756,2304,3550,4891,6044,4474,6508,14463,20951,43994,58247,33840,28960,27955,50378,55262,43812,43692,40777,29175
South Africa,600,468,391,4473,9030,9397,20836,17918,7409,30304,32648,15769,19238,22968,26902,18257,19245,13368,13686,17026
Australia,30,95,1192,1503,1800,9950,8287,2055,6089,27676,17475,4265,8391,13582,26525,24952,22775,9911,8980,15792
Japan,441,318,1252,4398,2424,3779,9377,8106,10006,21235,27529,15283,19385,27857,36237,23997,20810,27063,21384,14479
India,361,717,2407,2185,17270,4461,4209,7592,7313,11567,25853,7978,11237,9749,8370,21901,22364,24267,18219,13992
Finland,210,104,545,489,2742,3941,600,2682,2358,7086,9379,2861,7055,9118,17608,13619,31498,16264,6982,13107
Sweden,152,506,722,1416,2078,1108,2385,5270,5353,12490,22625,7338,6257,15958,19616,12946,16234,19037,15323,10430
Indonesia,0,43,69,169,219,172,98,231,462,1732,717,516,2281,2004,2429,5294,8965,15061,5425,9759
Italy,2233,2474,5967,5113,8851,3458,3941,5494,6068,18145,14534,8979,7384,10896,16861,18851,30932,11130,10117,9221
Canada,580,1042,1926,2411,3303,4683,3491,18151,12965,16491,43476,9206,10778,11379,14712,12909,19719,12439,8356,7424
Türkiye,77,46,21,214,453,595,140,718,424,942,2296,2047,859,2561,2865,5507,4399,8980,13542,7095
Thailand,8,66,85,58,86,1025,616,356,425,1231,1437,1000,3397,4600,1708,3554,5563,2405,5958,6833
Brazil,35,183,977,7303,610,965,536,118,581,442,3996,2545,1724,5120,3436,4279,7933,3147,2399,6271
Belgium,1603,3383,4321,5345,3842,3774,7314,4582,4561,7755,17875,8323,11097,5619,11137,5941,12495,5916,10713,6105
Spain,3574,3620,1257,2230,3887,1275,631,1828,1274,2827,4693,2893,3572,7013,4948,4734,5640,4982,4150,5573
United Kingdom,602,575,1667,1738,1933,4861,4109,4065,4612,11931,14963,8258,7024,9245,11662,16509,18264,9477,9607,5458
Mexico,50,102,6,95,1,119,34,157,725,431,833,1027,1425,2385,3769,2952,3858,3318,4140,3350
Czech Republic,39,0,286,277,765,429,632,1896,1238,2567,5407,1643,2627,3199,6005,6323,3175,4230,7136,3095
Saudi Arabia,5,189,66,2,0,3,1,54,7,2,7,64,23,65,92,107,20,57,0,2762
United Arab Emirates,160,350,215,321,1198,2434,290,468,1273,608,1665,1227,864,765,166,1299,1047,632,1480,2201
Denmark,570,542,1730,2235,778,2671,1264,2211,1486,2026,1894,2569,2823,1767,2114,1206,4826,1758,1446,1983
"Korea, Republic of",98,73,132,199,148,341,522,309,414,361,1150,2330,1938,2343,3078,2196,2572,5287,6098,1966
Netherlands,630,253,948,441,1173,357,962,3924,3662,1662,3248,1345,1853,1612,2929,4379,6750,2939,4036,1642
Malaysia,14,366,388,20,1257,187,154,290,368,1073,2561,726,6139,2228,1569,1292,1246,1437,1424,1533
Peru,0,0,0,0,0,0,3,0,76,678,2050,7,137,12,1345,188,0,28,0,1414
Switzerland,731,337,258,339,426,431,585,870,456,8629,1836,411,514,1404,1152,1668,1479,1448,1343,1212
Poland,294,390,22,2,220,1,44,269,539,573,1167,269,235,482,1952,1051,1636,2126,2276,1190
Ghana,880,1511,310,370,650,1811,1355,1747,2219,3794,12970,2192,1763,1129,3204,1984,2482,1884,2073,1167
Viet Nam,0,0,0,10,96,49,42,239,142,346,127,166,234,359,369,416,1210,623,532,874
Portugal,5,2005,264,1083,1460,342,69,292,1147,3067,2363,964,1178,538,3414,1164,1188,417,2519,796
Ireland,88,46,381,383,275,383,315,454,368,282,2763,851,760,1519,411,382,361,256,1600,737
Philippines,0,0,1,6,11,10,17,50,20,216,2534,78,16,181,276,299,491,243,257,684
Lebanon,215,604,342,320,434,327,539,507,461,349,446,618,202,305,412,287,517,474,857,683
Hungary,0,64,134,237,811,607,108,84,164,691,1141,2017,1674,298,1904,873,667,362,241,645
"Taipei, Chinese",131,479,176,366,542,617,703,6473,4093,1712,1508,1467,3459,1317,1652,796,688,660,378,617
Morocco,286,34,2,432,182,16,244,120,34,330,1251,366,874,219,685,552,1289,1593,2579,600
Austria,276,184,141,275,225,54,100,239,407,525,720,255,378,426,2032,714,147,449,492,546
Tunisia,1,0,2,198,7,2,0,84,183,148,245,220,236,478,799,855,753,288,563,472
Lithuania,0,0,0,0,0,0,0,0,0,0,2,0,105,2,6,1,1,0,8,464
Slovakia,0,0,147,11,1,34,10,20,267,18,264,9,21,358,256,228,108,134,516,365
Slovenia,0,0,0,78,0,53,2,1,24,0,69,0,25,44,42,26,10,10,103,329
Romania,0,0,0,0,87,13,15,98,69,65,141,144,58,98,248,800,287,276,300,251
Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,6,12,155,193
Egypt,179,220,232,399,318,230,155,375,215,317,46,78,250,177,479,74,100,31,7,184
