Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,0,0,59,0,0,0,10,0,24,8,0,0,11,0,0,0,2,5,26,6
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Central African Republic,0,0,0,0,0,0,10,0,24,1,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Egypt,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,15,0
HHI,0,0,1,0,0,0,1,0,1,0.253881453,0,0,1,0,0,0,0,0.401219067,0.236212134,0.487310034
