Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,391,1200,3664,1480,625,2391,5355,6923,6336,2941,2981,9388,5238,5159,6027,3342,2517,3738,6856,3473
China,0,0,21,20,0,7,0,19,0,0,36,6,190,1110,1379,969,96,498,1458,965
Togo,33,75,29,65,3,94,919,984,302,82,269,450,796,389,326,112,17,252,647,549
Niger,49,15,7,300,0,202,2513,252,136,143,828,723,1366,293,95,57,90,92,271,541
Côte d'Ivoire,0,228,2,184,0,41,62,0,68,205,108,647,82,59,38,259,78,5,493,257
Belgium,3,20,29,0,62,10,20,161,10,26,210,469,109,419,672,318,353,269,243,244
Cameroon,5,3,5,0,14,3,10,92,31,90,189,45,48,164,169,108,181,870,72,222
Nigeria,0,48,0,245,62,3,7,139,82,316,327,598,359,108,82,370,353,63,566,150
Burkina Faso,0,256,144,8,66,462,452,452,8,665,198,340,67,129,153,33,120,283,194,148
Congo,10,53,16,68,6,75,17,64,40,96,59,38,180,28,22,13,1,14,6,105
United Arab Emirates,0,0,0,39,0,0,3,0,2844,31,26,4,0,40,16,145,17,72,42,57
Ghana,58,1,225,0,61,44,435,0,0,16,24,103,32,0,35,42,26,0,34,38
France,22,39,29,94,150,53,114,540,386,505,46,3585,69,284,313,308,130,717,95,33
Spain,17,0,558,0,0,0,0,30,28,0,0,41,50,0,4,0,228,32,0,28
United States of America,0,14,33,2,7,33,0,11,24,24,32,0,82,295,215,145,134,58,103,24
Canada,0,0,0,0,0,39,0,0,0,0,0,0,0,8,0,0,11,0,0,19
Cambodia,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18
Israel,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,16
Gabon,35,48,189,81,21,40,5,24,458,190,199,83,129,13,177,27,24,48,15,13
Equatorial Guinea,2,3,208,3,12,83,3,2601,92,40,72,71,23,6,20,16,144,96,47,10
Rwanda,0,3,0,0,0,29,0,32,0,0,0,0,0,0,0,7,0,0,0,9
Senegal,16,20,24,8,56,85,168,242,0,30,201,90,117,9,138,43,11,12,112,9
Sierra Leone,34,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,44,6
India,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,12,0,3
"Congo, Democratic Republic of the",3,0,15,0,9,0,19,20,24,19,7,9,3,17,0,0,2,10,20,2
Djibouti,0,0,0,0,0,0,0,0,0,0,0,4,2,0,7,0,0,0,0,2
Germany,0,4,941,4,25,5,15,61,22,119,3,8,287,79,183,47,44,114,125,2
Madagascar,28,0,127,0,0,45,0,0,138,2,0,67,5,13,0,7,0,0,0,2
Morocco,0,0,0,0,0,0,0,60,467,0,0,99,797,0,347,0,0,0,64,2
Chad,11,21,43,7,0,0,0,516,6,0,21,167,0,0,0,2,30,0,0,0
Albania,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,40,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
Angola,0,3,923,0,0,0,0,0,129,0,6,0,0,0,227,25,0,0,1480,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,516,0
Australia,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,2,13,0,7,0,0,0,0,6,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,190,0,0,0,463,94,0,29,0,119,2,87,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Costa Rica,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gambia,4,2,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,1,16,22,15,9,248,8,0,17,71,21,872,0,383,785,2,24,4,0,0
Guyana,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Italy,11,0,0,19,0,13,90,0,198,0,1,204,0,0,0,0,0,0,0,0
Japan,6,0,2,9,0,7,9,0,30,0,0,0,0,35,10,46,43,102,37,0
Jordan,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,16,34,0,0,975,7,0,0,9,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0
Kuwait,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2,8,0,0,0,11,15,125,5,29,10,27,67,118,2,3,37,23,5,0
Lesotho,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,42,0,0,3,0,0,0,19,8,15,0,0,0,0,0,0
"Libya, State of",0,0,0,0,0,45,214,0,7,6,20,2,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0
Mali,14,209,18,0,0,469,100,189,288,0,0,30,46,6,0,1,0,59,0,0
Mauritania,5,0,0,0,0,0,0,0,137,0,0,7,7,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,42,0,0,0,0
Namibia,0,0,0,0,0,0,0,2,0,2,0,28,0,0,9,0,0,0,0,0
Netherlands,0,58,0,19,0,110,0,0,237,39,6,14,40,15,0,67,20,2,4,0
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
Guinea-Bissau,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
Russian Federation,0,0,0,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,24,31,0,0,0,0,10,20,0,0,33,48,9,17,82,0,0,0,0
Zimbabwe,0,0,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,3,0,0,0,142,0,1,8,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,102,26,50,2,13,8,0,86,10,19,0,2,0,0
Uganda,0,0,0,0,0,0,0,52,0,0,0,1,95,2,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
United Kingdom,1,2,0,2,0,0,18,0,7,2,0,0,7,3,9,0,0,0,0,0
"Tanzania, United Republic of",0,0,8,0,0,3,8,0,11,0,0,0,2,0,0,2,2,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
