Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,27,65,48,67,2291,3102,3620,1403,4913,3876,3969,2074,1736,1268,1565,1437,2631,2821,2436,3223
Sudan,0,0,0,0,0,0,0,0,0,3808,3766,2017,1689,1191,1496,1247,2355,2560,2133,2679
China,0,0,0,0,0,0,0,0,0,12,149,0,0,38,33,33,0,141,40,174
Somalia,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,103,145
Djibouti,25,2,4,0,0,2,7,0,1,1,2,2,3,0,0,1,1,0,0,83
Saudi Arabia,0,14,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,18
Israel,0,0,0,0,4,14,0,0,6,1,0,4,3,2,1,1,1,0,1,17
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,1,14
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Jordan,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
Lebanon,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,9
United States of America,1,0,4,0,4,17,9,6,5,7,24,20,26,19,22,25,27,29,23,8
Germany,0,1,1,0,2,2,0,0,2,1,1,1,1,1,1,2,17,1,42,7
Italy,0,0,5,0,3,1,9,1,1,3,1,1,0,0,1,0,72,1,2,6
United Arab Emirates,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,41,31,8,6
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,4
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,8,3
Spain,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,4,4,1,3
"Tanzania, United Republic of",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,1,0,3
Canada,0,0,0,0,0,0,10,0,0,0,0,11,1,1,0,0,1,0,8,2
South Africa,0,0,2,0,25,6,11,0,5,3,4,3,2,1,1,10,5,0,1,2
Australia,0,0,0,0,0,2,5,2,1,3,4,4,7,6,2,11,1,12,1,1
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,4,1
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Switzerland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1
Egypt,0,0,0,0,0,0,0,0,689,29,13,0,0,0,0,0,7,7,0,1
United Kingdom,0,0,2,0,1,1,0,1,1,1,1,2,1,2,1,2,2,4,1,1
Czech Republic,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,1,8,1,3,3,1,1,1,0,1,0,0,1,1,1,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,1,1,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
