Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,64,74,67,0,257,306,209,170,386,357,244,524,582,554,352,795,914,705,1077,748
Uganda,0,0,0,0,0,0,0,0,11,89,34,30,2,59,70,126,153,29,271,280
Zimbabwe,0,0,0,0,0,30,19,10,108,44,39,58,42,72,84,123,38,41,59,91
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,126,77
Sudan,0,0,0,0,0,0,0,0,0,0,0,31,113,0,32,114,159,100,126,48
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,77,231,59,45,0,0,0,41
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,67,40
United States of America,0,69,19,0,3,0,0,1,0,0,0,1,0,0,0,15,7,18,2,40
Germany,61,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12,10,28,22,33
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,5,20
Djibouti,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,19
Türkiye,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,118,241,303,133,14
Ghana,0,0,0,0,0,0,0,0,0,0,0,5,88,10,3,15,7,4,5,9
France,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,11,9,7
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,12,4,7
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,11,0,4
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Italy,0,0,0,0,5,1,89,7,2,0,1,2,0,1,22,45,24,1,28,2
Zambia,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,5,1
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Kenya,3,0,1,0,3,13,4,0,23,4,0,71,40,0,0,7,1,6,0,1
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,8,22,0
Canada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,0,0,1,0,0,3,3,0,8,4,9,0,0,0,0,0,1,0,0,0
Japan,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
