Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,20,0,4,2,0,0,0,0,7,0,60,216,114,11,8,31,51,83,26,97
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,7,0,0,33,0,0,0,23,26,2,22,62
"Tanzania, United Republic of",20,0,0,2,0,0,0,0,0,0,50,180,0,0,0,0,0,55,0,20
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,6
Rwanda,0,0,4,0,0,0,0,0,0,0,9,2,0,11,8,4,19,4,0,1
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
HHI,1,0,1,1,0,0,0,0,1,0,0.476688874,0.638643607,0.434967659,1,1,0.441727801,0.285174087,0.498448403,0.522099367,0.420305427
