Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,167,65,33,22,95,251,225,262,431,201,318,358,1288,239,1450,1239,1245,209,625,1259
China,0,0,5,3,16,8,18,0,36,13,4,6,174,2,11,262,474,44,436,801
Togo,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,48,0,0,360
India,0,0,0,2,63,74,76,0,61,63,144,183,309,91,515,679,375,10,12,60
Niger,0,0,0,0,0,0,0,0,0,1,28,1,488,107,768,240,316,31,160,33
Burkina Faso,0,0,0,0,0,65,0,196,313,11,1,0,0,1,14,0,20,0,2,3
Gabon,0,0,0,0,0,0,0,0,4,0,19,34,2,10,1,7,0,2,1,2
Chad,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,11,0,0
Equatorial Guinea,0,0,0,0,0,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
Belgium,0,0,4,4,0,0,0,0,0,0,0,0,145,0,3,0,0,0,1,0
Cameroon,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0
Congo,0,2,0,0,2,29,62,0,0,0,0,0,19,0,0,0,0,0,3,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,45,57,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,8,33,0,0,0,46,0,3,6,13,50,4,11,1,3,0
Germany,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Ghana,0,16,5,0,0,0,2,5,0,7,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
Italy,0,0,0,9,0,0,0,0,0,1,0,1,0,1,7,4,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
Japan,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,7,2,40,22,1,0,9,0,0,8,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,5,106,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0
Netherlands,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Nigeria,0,48,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
Senegal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,12,0,3,0,17,0,15,0,0,0,0,0
South Africa,125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,3,0,0,4,0,20,0,5,12,0,7,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,0,0,0
United States of America,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
HHI,0.281734466,0.47714317,0.135611185,0.151552257,0.502564846,0.117004387,0.18601684,0.601069755,0.605848811,0.211867446,0.408725685,0.378362243,0.306712289,0.444034928,0.518839381,0.44264415,0.275720071,0.348287898,0.615233285,0.492431384
