Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1817,3573,1748,2566,3195,3051,3291,3371,5296,4981,5813,4781,3746,4454,1520,1706,1339,1669,1872,2414
China,18,3,245,59,219,243,610,84,404,455,422,400,185,676,263,239,162,684,1006,1313
Côte d'Ivoire,0,247,99,652,818,117,17,28,0,46,10,75,23,141,368,152,396,429,344,707
Thailand,0,4,57,0,0,0,0,0,0,0,0,35,0,0,0,45,0,0,0,139
"Taipei, Chinese",0,0,0,0,0,0,0,136,13,12,28,0,81,195,58,30,226,12,41,58
United Arab Emirates,19,0,2,1,3,1,5,0,1,0,4,10,0,0,0,0,0,0,25,44
Ghana,39,59,8,14,28,94,8,4,2,59,102,5,7,41,13,7,0,15,0,28
Nigeria,10,8,5,16,60,140,14,203,404,402,364,278,134,419,366,556,394,171,65,23
Spain,2,15,3,0,0,0,0,0,0,71,26,0,0,0,0,0,2,0,0,17
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,16
Japan,0,0,0,0,0,0,0,1,3,0,6,0,0,0,0,0,0,0,6,11
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
United States of America,0,199,1138,1367,1557,2039,2549,2848,4007,3878,4536,3823,2747,557,0,0,6,1,0,9
Belgium,0,0,0,11,0,1,6,7,2,0,3,0,39,0,0,5,0,1,0,8
France,57,288,93,338,149,346,8,0,13,0,23,0,386,29,0,400,1,165,26,7
India,0,0,8,17,0,0,23,0,17,5,20,0,0,59,6,126,99,65,231,7
Togo,435,6,0,0,18,1,0,0,1,0,24,22,22,3,1,0,9,22,0,6
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Italy,3,0,7,4,6,34,14,0,0,0,179,67,79,122,221,39,0,0,2,3
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Saint Helena,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,18,9,23,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Benin,34,26,3,3,9,11,4,21,61,7,6,3,4,8,0,2,1,23,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Estonia,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,1,2166,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,19,9,8,0,2,12,8,18,0
Lebanon,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Mali,0,0,0,0,0,0,0,0,4,15,44,21,7,2,3,0,0,0,0,0
Morocco,0,0,0,3,0,0,2,0,0,11,0,0,0,0,0,0,0,0,4,0
Netherlands,1197,2606,76,62,304,0,0,0,0,0,0,0,0,0,198,44,0,0,0,0
Niger,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,4,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Portugal,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
South Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Syrian Arab Republic,0,26,0,19,12,19,14,30,7,2,0,0,0,0,0,0,0,0,0,0
Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,7,0,0,0,0,4,0,11,58,31,40,49,0
United Kingdom,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.573914209,0.644891488,0.558806834,0.462053124,0.413861256,0.576650275,0.722297629,0.78301598,0.686368666,0.707102247,0.721422759,0.732164827,0.658380566,0.375426991,0.200969998,0.241896054,0.258525747,0.355032589,0.439367376,0.512477717
