Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,96,13,56,284,779,579,1925,500,296,546,671,264,14046,685,3194,5010,4315,7364,7648,8870
India,5,0,0,2,40,44,0,0,91,118,494,137,434,244,2632,4481,3520,5549,3443,5508
"Congo, Democratic Republic of the",8,0,0,0,0,0,3,0,0,0,0,21,0,2,4,28,30,958,3229,2034
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735
China,0,0,0,88,489,308,472,265,53,277,23,70,4048,139,154,130,288,257,210,320
Mali,0,0,0,0,0,0,0,1,0,0,0,0,0,47,107,206,209,97,143,102
Senegal,0,0,0,0,2,0,0,0,0,0,0,0,2,15,15,12,15,17,41,52
United Arab Emirates,5,8,27,134,160,44,121,52,11,24,60,1,10,128,120,48,54,36,52,50
"Tanzania, United Republic of",0,0,0,0,1,44,131,4,48,22,14,4,0,14,17,24,11,18,30,16
Indonesia,0,0,0,0,0,0,0,14,0,0,0,0,0,0,52,21,25,30,34,13
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9
Italy,1,0,0,5,0,2,25,1,12,3,1,0,0,11,6,5,13,7,4,8
Thailand,0,0,0,0,1,0,0,0,4,11,0,0,48,1,0,4,11,3,12,8
Kenya,69,0,0,0,79,94,2,22,44,7,60,16,0,19,30,9,42,8,4,3
Nigeria,2,0,1,0,0,0,0,0,1,0,0,0,26,0,0,1,2,1,1,2
South Africa,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,1,2
Australia,0,0,0,0,0,0,0,0,0,0,0,0,50,0,7,0,0,0,1,1
Belgium,0,0,1,4,5,3,0,2,0,0,11,11,2903,0,6,25,0,0,2,1
Congo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1
Denmark,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,67,0,0,4509,0,2,0,9,0,0,1
Uganda,0,0,0,0,2,1,1074,138,32,17,2,0,0,44,31,11,68,376,392,1
United States of America,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,1
Rwanda,0,0,21,3,0,40,4,0,0,0,0,4,0,7,2,0,6,1,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Canada,0,0,0,0,0,2,0,0,0,0,0,0,0,6,5,0,0,1,0,0
Ethiopia,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,1,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,67,3,0,3,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0
"Hong Kong, China",1,0,0,46,0,0,0,0,0,0,0,0,150,2,0,0,0,0,1,0
Japan,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Norway,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
United Kingdom,0,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.581733375,0.178312388,0.301127651,0.362468639,0.505343183,0.379535803,0.453004238,0.427974019,0.153618,0.370331004,0.631873808,0.370618961,0.359430239,0.290477303,0.772001018,0.861127684,0.766796238,0.695568402,0.514323241,0.580855196
