Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1,0,34,12,34,52,136,165,731,503,71,278,1571,209,533,298,363,137,538,472
China,0,0,0,0,0,0,123,1,161,352,13,164,650,12,377,296,302,118,524,324
United Kingdom,0,0,0,0,0,0,3,0,35,0,0,0,8,0,0,0,0,0,0,104
India,0,0,1,6,0,3,2,13,11,2,22,30,898,177,139,0,6,5,5,32
Belgium,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11
Australia,0,0,0,0,0,16,0,1,0,0,0,0,0,0,6,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,3,5,3,3,5,2,4,0,2,0,2,0
Germany,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0
Italy,0,0,30,0,26,31,7,6,0,0,16,0,10,17,0,0,0,0,0,0
Kenya,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Pakistan,0,0,0,0,6,1,0,4,18,2,0,0,2,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
South Africa,0,0,1,0,0,0,0,53,321,0,0,29,0,0,0,0,50,2,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,1,0,1,0,0,0,0,84,157,140,0,0,0,1,0,1,0,0,7,0
United States of America,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0
HHI,1,0,0.767644612,0.109450668,0.492143771,0.410080634,0.812526101,0.394910744,0.288673141,0.553546014,0.063991253,0.373035363,0.502654183,0.751251864,0.555103672,0.977105168,0.735503434,0.733296174,0.948232053,0.448985271
