Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,4478,121,13796,15150,12213,15785,28068,21833,8329,12988,91546,26431,36617,23460,33347,37296,27616,113593
Cameroon,8,17,49,99,35,69,2280,32,3,73,1023,132,717,155,2732,5884,4207,87427
China,615,0,358,1223,393,1967,905,3933,1302,938,4468,5724,5512,6168,8431,9877,4230,7030
France,2392,8,7254,5577,5727,5259,9748,8459,3059,3619,22807,8602,6770,4789,8811,8059,4341,3565
Denmark,40,0,570,419,635,439,34,340,99,1815,1054,1713,661,2420,2877,1333,2153,3327
United States of America,222,77,590,826,610,634,428,2415,245,2655,1436,2095,1832,950,1260,1364,2719,3129
United Kingdom,53,0,647,794,69,172,69,533,291,300,97,227,669,833,375,135,362,1390
Germany,126,0,382,501,471,737,2597,974,584,284,634,969,1156,491,471,611,283,1251
United Arab Emirates,0,0,137,366,177,380,247,363,40,215,438,415,966,302,1995,684,621,940
South Africa,19,0,1822,2764,1578,674,450,15,3,132,106,81,3621,833,98,7,0,761
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,1,692
Belgium,172,6,348,506,686,564,364,633,466,13,1787,520,5286,298,442,1691,781,665
Italy,98,2,471,664,474,805,362,153,483,275,282,2001,2794,2523,1033,3448,851,620
Netherlands,11,0,202,22,342,268,591,214,10,39,51,137,531,106,66,292,621,362
India,0,0,2,82,34,843,309,1421,185,134,85,101,465,116,393,85,322,357
Switzerland,89,0,238,186,75,384,238,204,513,661,655,1022,719,566,647,384,394,342
Lebanon,132,0,80,86,126,148,341,240,426,34,671,254,350,138,373,78,153,250
Uganda,0,0,0,0,0,0,0,0,0,0,253,174,49,14,658,50,0,182
Turks and Caicos Islands,0,0,15,0,0,47,197,3,0,11,63,0,335,1,294,10,54,145
Thailand,18,0,7,6,0,53,18,389,34,72,16,236,244,93,384,0,64,115
Israel,0,11,0,40,168,6,0,7,49,3,2,0,0,0,0,0,2172,114
Canada,0,0,16,8,65,0,10,0,0,5,0,23,178,1,38,3,161,109
Senegal,21,0,2,19,0,0,14,2,17,5,22,7,0,30,1,3,0,103
Japan,193,0,95,87,119,240,7275,218,84,46,15365,893,36,184,9,635,3,90
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,60
Türkiye,8,0,0,0,0,0,0,0,0,0,0,0,0,95,114,327,124,57
"Hong Kong, China",0,0,0,0,7,1,1,135,0,64,0,0,12,0,0,28,0,54
Kenya,0,0,10,0,0,352,0,20,5,14,5,2,92,28,1135,583,105,51
Singapore,0,0,0,100,61,41,5,0,0,5,0,0,13,11,73,76,31,48
Slovakia,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,48
Spain,50,0,118,100,12,123,116,398,107,68,201,618,1098,106,129,457,171,48
Malaysia,0,0,0,36,2,0,229,4,3,76,717,2,93,13,7,1,667,39
Australia,0,0,31,17,0,0,0,1,0,0,0,0,50,13,14,17,0,32
Egypt,6,0,13,30,15,213,23,91,98,41,38918,0,52,28,14,0,0,22
Nigeria,0,0,3,13,2,1,15,0,0,0,0,0,0,1,6,0,0,20
