Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1,0,3,32,118,2,21,4,4,17,122,68,10,0,3,6,168,1,6,37
China,0,0,0,0,1,0,0,0,0,0,122,23,4,0,0,0,24,0,0,35
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Australia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Austria,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Belgium,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,1,0,1,4,117,0,3,4,4,0,0,0,2,0,0,5,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghana,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Italy,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0
United States of America,0,0,0,0,0,0,18,0,0,16,0,45,1,0,1,0,73,0,0,0
HHI,1,0,0.130590976,0.399227168,0.971189634,1,0.552622199,1,1,0.805433919,1,0.12320561,0.216552506,0,0,0.487310034,0.140995508,1,0.307007204,0.820716535
