Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1991,23,2371,3749,3063,3028,3937,4129,1581,4311,3225,4076,4116,2447,3601,3785,4840,3693
Cameroon,335,0,411,595,613,569,197,747,330,491,825,1119,1065,649,1840,1873,3098,2608
China,0,0,64,178,125,37,377,371,105,46,925,82,204,57,118,343,130,150
Indonesia,4,0,36,137,207,122,4,0,0,42,53,63,70,20,155,45,69,145
France,770,0,446,932,693,673,999,1287,364,352,623,875,1340,85,592,167,382,128
Singapore,0,0,120,18,0,0,0,30,0,2,0,0,0,0,13,13,0,86
United Arab Emirates,0,0,15,33,18,13,240,25,35,38,9,55,47,125,162,88,69,74
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,31,71
United Kingdom,2,0,26,34,0,0,16,0,113,105,0,0,66,0,0,0,0,71
Germany,40,0,65,348,468,234,201,225,1,112,367,6,1,173,8,212,0,58
India,0,0,36,19,0,1,28,1,0,0,1,0,15,70,38,107,43,51
Morocco,0,0,0,61,91,104,0,0,0,31,0,12,0,27,28,0,0,41
Senegal,474,0,6,0,0,3,13,0,0,4,1,6,1,0,2,0,0,35
Lebanon,101,0,77,140,91,26,0,125,8,2080,50,0,19,2,54,12,35,28
Thailand,0,0,0,0,0,25,0,5,0,0,0,10,29,0,24,0,0,27
Belgium,61,0,18,55,61,12,5,0,0,17,4,7,53,1,74,36,42,26
Malaysia,6,0,0,0,0,0,63,0,0,0,0,0,0,0,0,3,0,23
Brazil,30,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,51,21
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Netherlands,0,0,44,1,4,4,0,102,0,0,4,86,17,9,15,219,0,9
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Switzerland,0,0,36,3,0,6,15,3,41,3,45,1,189,1,8,29,5,8
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Kenya,0,0,2,4,7,5,0,0,0,4,0,0,0,0,0,2,49,4
United States of America,1,0,0,2,2,0,0,0,0,324,0,0,0,8,140,0,0,1
Chad,0,0,7,7,0,0,22,0,0,0,0,0,0,0,0,44,0,0
Argentina,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,44,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
Congo,1,23,0,0,0,0,121,0,0,0,20,0,0,0,0,0,6,0
"Congo, Democratic Republic of the",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,158,0,367,0,251,0,0,0,0
Benin,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,1,0,42,24,0,0,147,4,0,0,0,418,0,0,0,7,53,0
Finland,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,119,0,0,1,0,0,0
"Hong Kong, China",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,18,0,0,0,8,0,0,0,0,0,0,0
Italy,8,0,1,6,1,0,1,60,0,0,0,21,0,7,4,9,14,0
Côte d'Ivoire,0,0,807,885,513,978,0,1027,534,423,234,761,640,540,124,494,676,0
Jamaica,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,8,0
"Korea, Republic of",0,0,0,0,0,0,0,0,5,0,0,0,28,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
Namibia,0,0,0,0,0,0,206,0,0,0,0,0,136,0,0,0,0,0
Nigeria,0,0,1,0,0,0,13,39,20,0,0,0,0,99,0,0,1,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Portugal,9,0,10,7,20,14,0,21,12,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,15,12,16,16,389,8,0,0,0,0,6,0,0,0,0,0
South Africa,93,0,62,81,32,29,6,0,0,0,9,0,0,1,0,0,0,0
Spain,0,0,0,0,0,0,6,5,3,6,1,25,1,2,2,0,0,0
Sweden,0,0,9,96,57,53,0,31,0,21,0,29,147,226,0,0,70,0
Togo,0,0,0,59,21,71,66,10,10,15,12,0,0,29,0,0,0,0
Tunisia,10,0,0,0,0,0,0,0,0,0,34,0,8,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,30,0,0
Turks and Caicos Islands,0,0,0,0,0,0,183,0,0,0,0,12,29,0,26,0,0,0
Egypt,0,0,0,8,10,30,0,0,0,30,0,0,0,5,0,0,2,0
"Tanzania, United Republic of",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.33451547,1,0.293082777,0.25459596,0.224004204,0.30050352,0.180819911,0.299750787,0.277755284,0.390379333,0.288606907,0.254185822,0.308734408,0.238556309,0.429812286,0.394256417,0.566815133,0.637044319
