Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,360,399,181,265,230,507,536,263,181,328,936,1618,820,423,161,723,324,648,1420,2556
Belgium,1,12,8,0,5,5,7,3,10,3,27,3,26,4,8,148,6,152,45,789
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,550
France,174,284,114,90,97,292,354,60,82,187,448,76,98,74,27,363,87,150,420,517
Morocco,0,1,0,0,0,16,0,27,0,8,0,0,0,0,0,41,19,11,334,174
United Kingdom,117,0,0,0,0,0,0,36,0,1,3,0,0,0,0,0,1,0,1,164
Spain,0,11,1,0,0,10,0,0,0,0,0,1,74,18,11,11,27,28,153,96
China,0,6,5,2,6,89,111,128,33,112,86,442,154,257,60,59,79,102,159,78
Portugal,0,1,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,9,53
Germany,0,0,1,0,0,1,32,0,40,3,69,1,2,9,1,1,9,5,17,32
Nigeria,0,1,0,1,0,0,0,0,3,4,1,2,7,3,5,7,1,5,15,27
Italy,5,9,4,0,4,1,3,0,0,0,0,0,68,0,3,1,0,9,120,20
Niger,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,24,14
Togo,7,10,10,10,11,6,0,1,6,1,168,25,21,3,3,11,0,18,8,8
Lebanon,1,0,0,0,25,0,0,0,0,0,0,3,1,3,0,14,16,31,0,7
Türkiye,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,29,10,11,4,7
Switzerland,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Netherlands,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3
Côte d'Ivoire,19,0,9,88,0,87,5,6,0,0,55,0,3,0,15,0,3,1,11,2
United States of America,0,60,0,1,0,0,0,0,0,0,20,0,6,0,0,0,5,1,0,2
India,1,0,0,72,2,0,0,0,0,0,0,980,288,37,0,0,0,0,6,1
Thailand,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Chad,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Denmark,0,0,0,0,69,0,4,0,0,9,0,0,0,0,0,25,0,1,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ghana,0,3,0,0,0,0,0,0,0,0,8,2,15,13,2,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,115,81,0
Singapore,0,0,1,0,0,0,0,0,0,0,24,26,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,1,0,0,0
Tunisia,8,0,0,0,0,0,19,0,0,0,0,0,57,0,5,3,33,0,3,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.401696581,0.612907646,0.498019411,0.274295992,0.302491984,0.441056316,0.529544311,0.300158926,0.262937632,0.51128289,0.366883882,0.564241632,0.237764162,0.495292473,0.232232779,0.412070717,0.221892686,0.238484972,0.257033932,0.289437253
