Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,3486,4468,4172,5413,3872,5922,3242,3094,7015,8237,9210,5662,6522,6801,3807,6415,9050,10013,8997,11051
United States of America,742,43,0,724,58,47,45,152,485,204,1065,1368,797,501,246,1100,1117,2364,5010,4782
China,27,48,320,18,6,29,60,34,77,30,47,57,248,99,2,174,2683,1117,907,2238
Indonesia,463,0,1042,0,68,0,811,1002,3286,5190,6410,2869,3908,4172,2555,3207,2741,1988,1473,1189
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,151,308,705
United Arab Emirates,48,77,14,84,276,360,695,622,709,1023,457,509,350,372,243,371,175,107,293,698
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,434
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,387
South Africa,0,0,0,0,2034,1335,779,0,1,0,0,0,0,0,0,0,0,578,0,265
Sweden,673,1885,895,1251,860,843,509,268,276,430,406,376,500,1502,550,649,886,1988,674,202
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,12,0,69,43,67
Germany,0,0,0,0,0,1390,0,19,20,10,45,72,25,122,68,50,36,0,48,37
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Netherlands,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Saudi Arabia,0,0,30,45,1,0,16,9,0,0,297,0,19,26,0,0,28,18,0,8
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,198,0,183,175,0,0,0,0,0,0,0,0
Belgium,0,0,0,1424,0,0,0,0,404,0,0,0,16,5,1,0,0,0,0,0
Brazil,0,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0
Denmark,179,42,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,846,942,0,0,1829,0,0,0,113,0,225,0,0,0,174,0,781,129,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Djibouti,4,0,36,686,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
Greece,47,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,39,62,11,0,32,34,40,278,0,31,0,0,13,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0
Kenya,0,0,0,0,0,0,0,68,92,0,23,0,0,0,0,0,0,0,13,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,20,0,47,0,16,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Romania,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,160,0,335,0,177,219,1004,561,180,0,563,0,94,47,0,0,0,0
India,0,6,12,0,0,0,0,0,0,0,0,0,11,0,33,68,0,43,0,0
Singapore,257,196,259,399,189,44,111,424,42,70,27,10,22,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan (before 2012),397,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,879,793,42,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0
HHI,0.174869613,0.352765243,0.194541111,0.16231377,0.404171118,0.231908511,0.184633055,0.188637122,0.327884504,0.508670361,0.604195925,0.362238266,0.48942862,0.472229331,0.551349957,0.380466751,0.234665804,0.175098947,0.448626374,0.328152973
