Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,1814,1621,1992,3544,5258,7774,9040,12804,5577,15123,21921,16804,14956,14453,17098,17818,19811,25652
China,84,77,110,112,314,920,1521,2111,711,1914,2414,2418,2770,4251,3776,9818,6907,11718
Australia,699,607,754,1715,1713,2375,2559,2327,1367,5744,10090,7042,6106,3756,2568,1884,3117,3180
Malaysia,44,50,47,148,484,735,639,699,367,2585,1217,1381,1662,2370,2393,2287,2457,3173
Singapore,201,208,168,336,436,509,555,913,277,408,1350,962,610,347,620,639,1280,1427
Japan,25,16,3,8,122,275,1610,76,343,708,593,1028,1268,211,2500,665,1252,1244
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,896
United States of America,20,3,2,4,9,66,140,93,51,25,58,234,63,425,148,170,594,867
New Zealand,418,237,459,644,715,528,455,744,606,994,745,985,598,1582,902,425,1058,850
"Hong Kong, China",18,45,58,31,155,492,171,115,258,62,332,264,462,480,745,555,761,675
Indonesia,24,3,25,4,5,29,303,57,2,113,2602,118,8,264,438,218,1408,495
"Taipei, Chinese",22,12,21,12,11,9,7,6,12,74,23,40,47,51,17,19,62,245
Thailand,30,2,42,49,60,1062,115,1,135,240,1589,1477,57,32,77,404,88,238
Fiji,195,193,261,280,288,345,302,305,56,154,192,340,243,214,437,293,414,184
Papua New Guinea,10,111,30,17,175,125,490,977,673,156,76,324,184,106,28,92,17,112
"Korea, Republic of",0,6,12,105,64,27,129,60,146,138,63,78,0,26,93,174,54,66
Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Philippines,1,0,0,0,2,96,5,4,1,1652,19,24,13,4,13,0,4,59
Italy,3,1,0,63,47,75,28,97,52,46,94,42,116,18,77,30,22,58
"Korea, Democratic People's Republic of",0,0,0,0,15,0,0,0,66,3,18,0,27,0,0,0,1,21
Denmark,0,0,0,0,31,0,7,1,0,0,0,3,0,3,1,0,0,20
Spain,0,0,0,0,0,0,0,1,0,0,60,0,0,0,0,0,36,17
Saudi Arabia,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16
Viet Nam,0,2,0,0,0,0,0,0,1,0,0,4,0,58,2155,12,159,12
Morocco,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Germany,10,10,3,1,604,1,1,3670,1,6,4,5,44,65,11,8,49,3
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Vanuatu,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,1
United Kingdom,3,1,0,12,0,57,0,547,207,1,103,12,30,58,0,0,1,1
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Saint Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Brazil,0,0,0,0,0,0,0,0,6,8,9,0,48,0,15,21,0,0
Canada,0,0,0,0,0,0,1,0,0,0,5,3,8,0,0,5,0,0
Chile,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
France,0,0,0,1,0,0,0,0,0,0,1,4,0,9,2,5,0,0
Gambia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kiribati,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,8,0
Pakistan,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
India,0,0,0,0,0,47,0,0,0,1,3,1,50,111,53,49,0,0
Slovakia,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Sweden,0,21,0,0,0,0,0,0,0,0,0,10,40,9,12,0,1,0
Switzerland,0,14,0,0,0,0,0,0,220,74,202,0,479,3,0,32,43,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0
HHI,0.318033465,0.294860019,0.292912416,0.392159718,0.236769423,0.207826271,0.223333101,0.23087311,0.178872357,0.321933996,0.386653406,0.339711188,0.350798351,0.30398392,0.214199069,0.475275663,0.288065145,0.390030515
