Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,2962,2990,2723,3863,4248,6109,5751,7639,4627,7686,8987,9715,11449,13092,11354,13564,13718,16058
China,2,2,2,159,500,759,945,1504,1311,2403,2699,3919,4103,4302,3989,4162,4275,3946
Fiji,115,30,17,34,111,269,235,331,152,578,611,740,1294,1772,1837,2024,2275,2733
Malaysia,88,54,85,83,193,551,577,560,472,404,460,356,678,1069,1251,2479,2085,2432
Papua New Guinea,1700,1637,1609,2559,1695,2207,2065,2550,1060,1843,2082,1483,1026,1012,1011,1389,1530,2106
Indonesia,15,16,36,87,168,344,273,515,349,672,1175,1167,2146,2812,1437,1429,1681,1955
Singapore,714,934,744,640,1171,1420,1068,1230,746,1010,1211,981,1092,837,552,313,349,1036
Australia,300,282,200,232,220,296,281,413,180,500,491,587,526,400,375,395,522,486
Philippines,0,0,0,0,21,46,70,69,27,64,56,117,150,280,277,425,320,446
India,0,0,0,0,4,8,0,139,109,18,0,0,57,223,252,475,194,269
"Hong Kong, China",4,21,7,4,86,110,96,58,49,61,47,39,87,40,56,108,58,203
New Zealand,21,13,17,23,25,47,16,19,46,37,99,189,160,258,242,310,248,185
Viet Nam,0,0,0,0,0,0,16,0,0,0,0,0,48,29,0,29,90,157
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Brazil,0,0,0,0,48,0,72,0,20,0,0,0,0,0,0,0,0,18
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
United States of America,0,0,0,0,0,0,1,1,0,10,10,10,9,21,30,12,7,13
"Taipei, Chinese",1,0,0,0,1,0,0,0,0,27,2,1,1,0,0,1,0,9
Thailand,0,0,1,3,1,6,5,5,2,2,2,14,1,7,12,5,4,9
United Arab Emirates,0,0,0,0,0,0,0,0,42,0,0,35,0,17,0,0,0,7
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Japan,0,0,0,35,0,0,1,125,1,1,3,11,3,2,2,5,3,2
Oman,0,0,0,0,0,0,0,0,0,0,0,64,43,0,20,0,0,2
Morocco,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,1
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0
Germany,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0
"Korea, Republic of",0,0,4,4,1,0,2,0,0,1,5,0,0,10,4,3,0,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Vanuatu,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
United Kingdom,0,0,0,0,0,48,0,120,0,43,0,1,0,0,0,0,0,0
HHI,0.474068463,0.456647661,0.507620122,0.56076491,0.342132138,0.259453108,0.287476337,0.242366135,0.237567448,0.266432669,0.254571858,0.308156375,0.292297121,0.25715224,0.2630171,0.233006574,0.250444915,0.231508124
