Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,69,0,139,268,262,249,180,163,20,292,208,2260,1864,2890,4734,2903,1923,795
Uganda,0,0,0,0,0,0,0,0,3,0,0,1484,1205,2084,1223,709,993,382
China,0,0,0,29,8,11,9,12,7,57,19,632,0,170,1069,270,50,178
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,69,14,0,0,64
France,9,0,10,41,114,50,49,84,0,146,33,40,564,34,517,130,99,53
Cameroon,18,0,12,4,10,29,4,0,9,23,10,9,0,34,1292,532,224,43
South Africa,0,0,22,0,0,7,1,0,0,0,0,0,0,0,6,0,0,31
United Arab Emirates,0,0,12,8,0,12,2,0,0,0,10,4,0,1,36,339,213,17
United States of America,0,0,0,0,2,3,4,2,0,33,4,42,89,47,50,142,2,11
Switzerland,6,0,0,0,0,0,2,0,0,0,0,0,0,36,0,0,3,6
Italy,0,0,0,0,0,0,1,4,0,5,95,0,0,4,2,96,0,5
Côte d'Ivoire,0,0,0,13,17,6,1,3,0,0,0,0,0,0,0,57,0,3
Chad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,87,0
Belgium,0,0,1,0,0,0,1,0,0,0,0,10,0,10,6,10,25,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Congo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128,0,0
Benin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,4,27,0,0,0,0,0,7,5,5,0,0,10,118,0
Gabon,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
Indonesia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0
Japan,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0
Kenya,0,0,0,2,1,3,0,30,1,0,0,0,0,0,6,0,1,0
Lebanon,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Madagascar,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Malta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,85,0,0,0,0,0,0,0,19,0,7,0
Nigeria,0,0,0,0,2,0,0,0,0,0,0,0,0,350,472,68,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Pakistan,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Saudi Arabia,0,0,1,7,0,4,0,1,0,0,0,6,0,0,0,0,0,0
Senegal,0,0,1,0,0,12,0,0,0,27,0,0,0,0,0,13,38,0
India,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,21,0,0
Spain,0,0,0,0,0,0,1,0,0,0,1,0,0,33,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Togo,13,0,74,153,82,109,1,3,0,0,0,0,0,0,1,0,0,0
Tunisia,0,0,0,0,0,2,2,0,0,0,15,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
United Kingdom,0,0,0,0,0,0,0,11,0,1,13,19,0,0,0,0,59,0
HHI,0.075803999,0,0.390317931,0.444336075,0.32789902,0.302816529,0.422021189,0.360039949,0.183215957,0.295992281,0.279467316,0.604590972,0.430731531,0.646047433,0.303019405,0.154624302,0.394164163,0.348751028
