Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,51,23,23,0,25,135,143,92,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,0,0,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,2,1,3,0,18,7,51,37,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,14,6,14,0,5,122,75,21,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,24,14,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0.229984362,0.330179004,0.194085547,0,0.49879952,0.811167915,0.392158895,0.238935861,0,0,0,0,0,0,0,0,0,0
