Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,149,16,16,0,4,11,40,36,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,5,2,4,0,0,1,28,9,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,1,10,1,0,3,6,3,24,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,1,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0.907315955,0.334634782,0.176648289,0,0.284959256,0.246482655,0.541152087,0.323705832,0,0,0,0,0,0,0,0,0,0
