Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,0,0,0,19,96,9,10,79207,1,0,0,142,5,0,0,18,44,18,0,65
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Congo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Nigeria,0,0,0,0,0,0,0,79207,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
French Polynesia,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0
Spain,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
"Macedonia, North",0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,38,0,0,0
HHI,0,0,0,1,1,1,0.372641084,1,1,0,0,0.881974256,1,0,0,0.644260854,0.695674232,1,0,0.846231081
