Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,65399,69299,141096,128371,166882,228131,342374,325647,203465,384755,435960,884067,844977,800760,569498,447564,411227,478777,324132,326906
China,11587,14031,38794,31433,56622,101142,166709,188525,77052,177149,287982,730411,633505,485639,374768,283444,267806,313270,207628,221058
India,13881,15493,23136,19340,36757,47883,63336,40485,39921,62570,47666,31657,30945,36851,26820,22899,44050,62072,27155,32538
Türkiye,9449,7241,15715,13601,3755,8150,19159,25088,15470,32427,32655,11585,88669,92034,67471,36054,26990,8977,9402,14102
United Arab Emirates,1009,899,3966,6577,3997,2509,19011,21015,4661,11638,4378,4924,4184,8902,9542,5082,5270,4697,12219,11784
Italy,5357,6363,7087,18013,18682,15579,16768,10565,18489,16078,13709,21902,17175,38390,22790,19221,19911,25280,10890,9540
Kenya,734,1938,546,607,589,424,768,294,494,1556,807,1168,367,350,586,1021,1455,1091,1789,5098
Germany,2280,2656,5258,3470,6462,4892,6204,4648,7474,5869,7499,13023,8880,17231,8431,9194,11246,9248,6386,4659
United Kingdom,1587,1984,1129,1246,3051,3322,1445,2013,1844,1260,1428,3722,2519,2794,2013,1977,3205,962,508,4053
Canada,3,27,100,31,22,39,29,51,101,142,150,403,70,47,336,200,212,568,86,2899
United States of America,610,376,917,281,5036,885,2859,1498,1497,3342,4835,3898,3600,5780,6808,18151,4115,6030,28392,2885
South Africa,2040,660,907,1413,1874,298,919,1935,766,916,1178,1991,1756,3761,2578,1300,1080,744,1036,2162
France,995,7211,11605,1344,3346,3114,2834,3596,5932,25372,5251,7579,3549,8655,9730,5100,1577,5534,2119,1911
Czech Republic,0,0,38,5,1494,2684,138,50,254,321,549,536,180,2433,1741,1095,324,956,859,1719
Australia,31,267,73,130,931,225,1750,3532,1494,939,1216,1462,687,2077,1325,815,451,466,163,1637
Netherlands,587,1473,1558,593,403,519,349,634,2386,613,1365,1218,1053,2140,2789,6329,1309,1281,1003,1465
Japan,604,921,1668,2595,1682,4479,9220,2155,2310,5281,6085,3531,2004,2004,1551,864,1526,1466,1243,1003
Viet Nam,0,0,0,0,0,0,37,106,52,54,12,115,388,374,91,348,228,1267,456,840
New Zealand,1,35,87,509,1272,1598,1397,1553,1321,1630,2160,2788,2672,3096,1460,961,331,942,490,805
Denmark,67,251,412,214,322,593,98,166,285,163,286,807,1201,622,364,197,2306,903,513,704
Spain,351,631,1105,1658,3609,1958,2264,357,557,16934,5783,3122,2041,4281,3223,2778,2611,3470,4284,657
Indonesia,31,44,37,4,67,23,55,52,37,286,38,320,224,771,56,1761,111,59,64,643
Brazil,3240,33,93,17,54,131,152,119,118,209,63,308,20,271,21,125,71,96,33,560
Belgium,3551,445,4988,3287,411,6322,990,1076,884,1114,861,9643,1366,2285,834,2257,1204,721,851,496
"Taipei, Chinese",739,138,68,68,105,97,177,144,491,588,273,566,417,393,627,237,310,452,382,408
Poland,31,1,6,102,65,294,145,89,114,191,222,354,9322,34158,288,4142,1373,340,1988,403
Austria,11,44,15,1,18,1607,32,11,38,68,700,962,10272,30056,5485,13333,119,116,20,340
"Korea, Republic of",282,205,267,234,411,1779,914,1164,899,1587,731,1436,1514,568,594,737,1666,1012,383,316
Qatar,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28,1,70,224
Sweden,441,337,735,378,475,1043,518,893,1086,880,607,1634,399,399,1305,327,208,93,171,222
Malaysia,20,27,91,112,55,33,234,111,877,641,521,429,289,940,406,794,242,227,288,206
Israel,82,1766,11284,13476,5683,1667,184,468,1086,938,239,1387,485,160,2651,783,669,216,224,167
Switzerland,140,30,493,759,400,177,740,656,123,247,426,299,1493,165,733,116,4006,1293,148,157
Finland,31,48,21,12,1091,111,425,15,44,37,42,115,170,211,94,29,14,116,3,146
