Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,5,0,91,18615,387,1,3,0,0,0,0,0,637,5,105,582,1,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,582,1,0,0,0
"Congo, Democratic Republic of the",0,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Pakistan,0,0,0,17073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83,0,0,0,0,0
Switzerland,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,387,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
HHI,0.047810851,0,1,0.729924754,1,1,1,0,0,0,0,0,0.943895894,1,0.377838429,1,1,0,0,0
