Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,28,0,3,13,0,15,0,5,16,18,66,36,75,110,81,217,113,120,678,531
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,101,351
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
Zimbabwe,0,0,0,0,0,0,0,0,0,0,4,1,0,0,7,99,36,44,145,53
South Africa,0,0,3,0,0,1,0,0,0,0,6,7,2,14,0,18,0,0,259,48
"Congo, Democratic Republic of the",28,0,0,13,0,14,0,5,7,0,21,0,0,0,0,0,19,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,13,1,0,0,4,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,9,18,22,12,73,95,70,100,59,76,172,0
"Tanzania, United Republic of",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,0,1,1,0,0.853503165,0,1,0.018787938,1,0.11886131,0.25814025,0.910201272,0.566271908,0.692205102,0.18075127,0.134827085,0.084364644,0.054921864,0.382425832
