Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,262,92,2,123,317,129,232,1,27,227,83,69,6,72,39,36,73,4,143,8
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,1,6,0,1,5,0,1,0,0,0
Ethiopia,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,1,0,0,19,0,0,0,0,2,0,0,1,0,0
French Polynesia,0,0,0,51,109,127,179,0,0,130,0,0,0,0,0,0,0,0,0,0
Germany,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,66,59,4,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
Slovakia,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,4,0
South Africa,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Türkiye,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cameroon,0,0,0,14,198,0,0,0,0,12,21,12,0,0,0,9,66,0,2,0
Gabon,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
Algeria,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,1,1,0.143845779,0.481285539,0.94748323,0.583299434,1,0.272264003,0.299701329,0.510018798,0.39906906,0.307007204,0.61048202,0.21039938,0.282702701,0.8473449,0,0.612630047,0.202254249
