Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,348,423,1052,1979,165,6064,1803,2205,1387,942,1164,777,42,136,301,74,110,1104,1945,362
Niger,0,0,163,252,96,167,170,313,369,171,243,554,0,43,0,0,0,380,1648,211
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,79
Côte d'Ivoire,300,103,130,121,0,863,26,16,399,366,0,35,7,37,12,0,8,9,9,43
Guinea,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Senegal,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,16,0,7
Togo,0,0,0,2,0,0,36,70,13,165,57,0,0,0,8,0,1,547,208,5
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Belgium,0,16,0,23,19,0,0,0,8,5,0,0,0,0,0,0,1,1,0,1
Austria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,72,0,0
Benin,0,0,0,0,38,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0
France,0,0,7,3,0,0,0,0,2,0,58,3,0,0,3,6,1,1,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,47,14,0,7,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,20,0,730,1374,0,4975,1542,1801,585,235,651,186,2,0,277,67,35,78,0,0
Nigeria,0,0,0,147,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Spain,0,304,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,5,0,22,0,0,13,15,6,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
HHI,0.732822953,0.431558841,0.497087516,0.569471746,0.280782589,0.69818671,0.764851797,0.691864724,0.343847432,0.14283533,0.350436718,0.506937271,0.315188652,0.033020375,0.85812272,0.689404389,0.323830224,0.398463175,0.710100214,0.435660957
