Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,42835,45402,50825,69061,69312,112239,48133,52218,68311,84906,82060,108916,120435,98693,105150,113559,161511,102406,77870,62374
Thailand,32221,40134,48298,63080,64788,55577,45376,50605,63823,80163,76462,86839,101407,81167,92587,97670,134953,74064,58413,39169
China,303,261,19,152,925,465,1131,278,556,181,119,531,1373,2033,2041,3494,4951,5664,9368,11132
Viet Nam,74,333,323,1641,505,636,805,555,3000,3803,4301,18952,14521,12781,7543,7516,13674,8201,5409,6671
India,0,0,0,0,1,53577,4,9,0,2,1,356,241,190,145,176,452,494,112,1605
Malaysia,112,17,156,174,62,45,3,2,80,81,102,95,62,209,283,729,1017,2090,1289,1443
Türkiye,30,46,77,167,101,71,83,161,236,90,301,384,227,177,230,512,570,889,1238,1102
"Taipei, Chinese",55,59,28,73,68,44,8,6,38,0,203,513,36,582,277,1810,654,5922,576,421
Indonesia,8335,3945,1399,1643,1200,822,227,333,252,172,165,408,763,558,764,478,3730,2965,603,295
Australia,1,3,0,0,1,7,0,0,0,61,109,317,305,278,79,164,103,108,66,167
Japan,22,10,0,0,131,0,0,0,4,19,8,14,17,7,4,10,30,16,49,94
"Hong Kong, China",351,498,296,1088,1079,736,318,131,104,82,33,41,1042,488,468,197,134,170,208,63
United States of America,13,17,44,30,25,9,33,34,89,76,114,93,74,41,63,2,31,89,147,63
Singapore,448,49,13,20,23,133,43,57,18,22,25,132,14,7,4,30,53,70,12,46
"Korea, Republic of",2,12,0,0,5,41,10,40,42,13,34,43,12,22,7,5,48,60,24,40
Lao People's Democratic Republic,0,0,160,949,383,0,0,0,0,0,0,0,0,0,0,117,251,74,0,35
France,1,3,12,12,15,13,14,6,4,14,3,34,28,22,20,22,41,9,17,13
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Italy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,7,1,3
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,45,2,1,1
Germany,2,13,0,0,0,0,0,0,4,30,2,5,11,22,67,63,15,36,2,1
Western Sahara,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Canada,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Ireland,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1000,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,36,0,13,18,9,9,6,8,20,0,7,1,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,266,0
Philippines,855,0,0,31,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,9,41,0,12,0,0,0,61,0
South Africa,0,0,0,0,0,0,24,0,48,76,61,124,122,53,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,1,0
United Arab Emirates,0,0,0,0,0,10,0,0,0,0,0,3,10,15,529,541,14,2,0,0
Tuvalu,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,0,1,0,0
HHI,0.708728939,0.849486804,0.930735011,0.881357956,0.913551901,0.59164416,0.925683451,0.957397723,0.913846272,0.927663297,0.913405581,0.764804517,0.813435819,0.791092808,0.852213362,0.825250976,0.799943421,0.666316241,0.700976017,0.565609682
