Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,118,136,32,7,38,104,71,42,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,1,0,0,0,11,4,16,21,0,0,0,0,0,0,0,0,0,0
Germany,0,0,69,106,1,0,9,80,51,4,0,0,0,0,0,0,0,0,0,0
Italy,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,5,1,0,0,14,7,5,6,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Spain,0,0,27,23,30,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0.398228208,0.597603092,0.788389395,1,0.146660972,0.605180415,0.422965131,0.159599587,0,0,0,0,0,0,0,0,0,0
