Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1097,4540,12215,1473,40072,46554,60799,128207,187713,179414,180761,169281,160447,90743,61918,42312,59325,42380,33627,27117
Yemen,158,1660,2573,33,10658,11983,4129,4050,6258,1624,10841,12052,7744,831,20812,21785,43147,23813,15595,15162
Oman,0,0,0,0,0,0,72,1280,633,2141,1566,1471,4637,270,79,540,1237,0,2514,4130
"Libya, State of",0,191,87,0,329,0,0,0,0,11278,1853,1863,2360,1430,2190,884,476,3103,4812,2464
Somalia,1,1226,1569,4,3189,3755,10485,29479,44761,48752,72017,66385,68489,39717,19008,13323,7816,9982,3086,1786
Kuwait,0,0,0,0,0,0,106,26,1255,1079,264,139,1411,193,353,1650,758,589,2508,1529
Djibouti,469,145,217,0,7209,2845,1488,1022,10281,27843,15159,12241,23448,21519,6922,2859,2021,2160,3681,994
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,222
United States of America,4,3,1,0,2,1,5,1,3,0,0,0,0,0,0,0,0,1,164,178
Bahrain,0,0,0,0,0,0,0,290,60,0,3566,2789,0,374,1136,456,2887,0,0,152
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,117
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
United Arab Emirates,44,414,367,0,2168,11252,29006,17830,5589,9449,5503,8425,5300,1587,3037,412,100,0,133,102
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"Hong Kong, China",0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,154,27
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,15
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,69,13
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Indonesia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103,10
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Qatar,0,0,0,0,0,0,0,0,0,237,0,0,0,261,401,0,0,0,0,9
Saudi Arabia,30,0,0,280,6343,7298,2382,3049,7651,11232,14990,19982,13958,14993,6126,0,0,1168,0,8
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Germany,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,20,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,76,0
China,0,0,0,0,0,0,0,0,0,31,35,0,0,53,126,89,39,70,0,0
Denmark,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Italy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Japan,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0
Jordan,295,645,519,0,630,25,0,0,4550,0,0,189,0,0,79,247,0,0,0,0
Lebanon,0,0,0,0,51,0,0,0,3137,1260,957,2264,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,1,0,2,5,13,0,0,0,0,0,0,0,0
Netherlands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Spain,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,30421,14165,2476,2397,115,0,0,72,1402,0,0
Sudan (before 2012),79,250,514,1157,7156,4030,4767,33970,67454,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Egypt,15,0,6366,0,2328,5364,8358,37206,36073,34058,39839,38989,30352,9399,1588,68,772,0,0,0
HHI,0.316333715,0.271075097,0.399842298,0.616921538,0.178907007,0.158444961,0.338169338,0.287433516,0.306808384,0.236850418,0.301915994,0.312208357,0.286600529,0.365761059,0.311975902,0.440560645,0.630749246,0.440492988,0.377929016,0.490191838
