Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,4644,5002,7147,10628,11108,14457,11433,12655,13616,12342,12669,11884,11183,11461,15234,15448,15273,11627,13167,14823
Portugal,2536,2687,3150,5305,5590,7308,5996,7195,8014,7426,7380,6929,6489,7391,8784,8880,8596,7113,8528,8295
Spain,144,84,121,133,320,1157,998,1118,1326,1098,1202,1287,1381,840,2350,2178,2221,1166,1229,2513
Belgium,74,216,303,223,260,213,386,444,1021,1121,1114,891,655,657,1085,1345,1337,1176,1358,1467
Greece,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,316,230,280,308,607
Netherlands,1085,1038,1118,1691,1737,2172,1563,1954,1708,1259,1372,1207,1086,1373,1352,1073,1144,670,463,533
Italy,268,275,367,582,763,511,884,776,591,477,899,774,657,434,586,620,604,469,466,495
China,0,0,27,0,1,11,12,7,16,76,130,134,91,223,346,238,213,164,268,334
Brazil,278,373,1878,2513,2262,2857,1153,740,605,500,231,223,226,126,168,240,307,194,202,260
Peru,0,0,0,0,0,0,54,52,57,30,67,0,66,32,119,104,162,135,144,151
Thailand,24,24,0,0,2,0,1,9,1,24,29,40,22,11,2,93,54,18,62,48
Germany,0,12,3,13,0,0,0,8,13,36,24,24,80,10,48,24,105,103,7,27
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24
United States of America,18,40,16,15,33,52,86,22,18,13,8,9,9,16,10,39,10,17,25,22
France,4,19,0,11,46,26,70,43,86,24,49,26,16,1,3,7,8,4,44,21
Denmark,5,5,7,0,0,7,0,0,7,12,6,0,0,0,7,0,5,5,0,11
Bangladesh,7,0,0,0,0,0,0,0,15,1,1,1,2,1,57,178,140,17,13,5
Senegal,0,0,0,0,0,12,6,1,1,0,1,1,0,81,45,8,28,10,5,5
Türkiye,133,194,95,91,37,24,87,21,12,0,1,54,110,83,122,57,48,28,4,2
French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Argentina,0,0,0,0,0,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,5,0,9,0
Bulgaria,0,0,0,0,0,0,0,12,27,8,8,2,0,0,11,8,0,3,0,0
Canada,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,11,0,0,0,0,0,0,12,0,0,23,7,4,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,44,0,0
Ghana,0,0,0,0,0,0,15,56,0,170,85,8,0,0,0,0,0,0,0,0
Guinea,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,6,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,10,0,0,0,0,0,0,37,55,0,0,0,0,0
Malta,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,20,5,0,7,22,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,12,22,2,11,46,116,41,28,6,0,0,0
Panama,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Philippines,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,2,4,3,3,3,2,0,0,0,0,0,1,4,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,11,0,3,44,47,0,0,0,0,0,0,0
South Africa,50,34,64,42,52,63,65,113,0,0,0,139,78,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,35,6,45,25,35,12,9,9,26,0,0,0
United Kingdom,0,0,0,0,0,0,26,1,0,3,0,0,0,0,8,0,0,0,0,0
