Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,24,52,1202,75,68,48,159,25,113,56,137,78,138,67,325,2495,7085,4656,1837,1818
Djibouti,15,9,205,0,4,5,4,1,0,1,45,0,2,1,2,199,6,3,547,387
Belgium,0,0,20,0,0,0,1,0,1,0,0,0,0,0,1,78,154,138,132,285
United States of America,3,1,71,0,27,14,41,9,11,5,21,55,16,14,15,397,196,161,72,210
Kenya,0,0,45,27,0,0,0,0,3,0,0,0,0,1,0,38,126,17,24,128
Germany,0,0,153,0,0,1,0,1,0,3,1,4,5,1,290,482,196,193,185,125
Italy,0,0,59,0,3,0,0,3,62,9,0,1,0,0,1,62,73,42,103,69
Netherlands,0,0,20,0,0,0,2,0,0,0,0,10,0,10,1,15,20,12,15,49
France,0,3,69,0,1,5,3,1,6,0,1,3,0,1,1,7,473,41,21,42
United Kingdom,0,4,6,0,0,0,1,0,1,6,0,0,1,6,4,57,17,38,17,41
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Switzerland,0,0,6,7,0,0,0,0,1,1,1,0,0,2,0,40,40,10,4,31
Senegal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,8,20,29
"Tanzania, United Republic of",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,181,22,15,23
Zambia,0,0,7,10,0,7,0,0,0,0,0,0,0,0,0,29,9,15,8,22
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,21
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,2,18,19
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17
Malawi,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,7,0,2,13,17
Egypt,0,0,36,3,0,0,0,0,0,0,0,0,0,0,0,42,9,9,14,17
South Africa,4,11,43,0,0,0,0,0,1,1,1,1,0,0,0,34,65,13,37,14
Sweden,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,33,31,3,24,13
Greece,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,12
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,9,12
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,18,10,11
Canada,0,0,4,0,0,2,1,1,4,23,0,1,0,0,4,8,16,19,31,10
Ghana,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,79,20,1,17,10
Israel,0,0,18,0,0,2,0,0,5,0,0,0,0,0,0,0,1,0,35,10
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,10
Uganda,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,15,7,77,20,9
Sudan,0,0,0,0,0,0,0,0,0,0,45,0,110,0,0,4,19,99,72,8
Namibia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,7
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,28,6
Botswana,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,2,6
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,18,6
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,5,6
Mali,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,1,26,5
Spain,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,58,5,53,22,5
