Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,14,0,0,179,11,477,28,10,1,0,436,11,220,22,65,14,73,34
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
China,0,0,0,0,0,459,3,0,0,0,0,0,0,2,0,0,0,8
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
United Arab Emirates,0,0,0,0,7,16,0,6,1,0,0,0,0,0,22,0,14,4
Belgium,0,0,0,0,0,0,0,0,0,0,7,0,0,20,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,198,0,43,0,25,0
France,0,0,0,0,4,1,24,4,0,0,0,11,0,0,0,0,2,0
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0
Lebanon,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0
HHI,1,0,0,1,0.088174596,0.92570633,0.679524975,0.047810851,1,0,0.945631826,1,0.675813005,0.705097496,0.122869558,0.552622199,0.178082192,0.106758101
