Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,3,543,375,1967,0,722,958,2843,4610,0,0,0,0,0,0,0,0,18,0
Equatorial Guinea,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,126,38,284,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,8,7,6,0,47,9,25,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,212,952,0,571,20,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,29,0,4,0,36,55,212,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,112,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
Portugal,0,3,318,102,860,0,50,335,2442,3560,0,0,0,0,0,0,0,0,18,0
Guinea-Bissau,0,0,0,0,0,0,0,258,16,9,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,32,0,0,11,0,45,329,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,2,0,8,148,13,295,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,47,4,6,0,0,5,0,59,0,0,0,0,0,0,0,0,0,0
HHI,0,1,0.377193207,0.434833233,0.494013523,0,0.659199615,0.234576039,0.793964278,0.671158785,0,0,0,0,0,0,0,0,1,0
