Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,33,0,0,0,0,0,1,265,0,101,0,21,337,160,408,684,284,1142,356
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,284,71,90
China,0,0,0,0,0,0,0,0,263,0,101,0,21,202,160,408,273,0,43,88
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,5
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0
Sudan (before 2012),0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,1,0,0,0,0,0,1,0.974452789,0,1,0,1,0.047250477,1,1,0.04448867,1,0.330538544,0.242609735
