Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,3308,3098,3509,4432,6880,6663,11731,10917,8185,10433,5243,9455,13707,16880,13321,10490,8165,12887
South Africa,963,706,1393,1213,1198,1115,1137,1557,1270,1309,1389,2568,3862,1688,2677,2785,1232,3893
Brazil,486,428,509,304,723,1191,3325,2333,1808,3171,831,739,2189,1020,1767,1663,1280,2564
Portugal,125,188,452,390,1510,2114,3066,2358,2608,2591,1544,3043,3333,4638,2532,2888,2459,2153
Zambia,0,0,0,9,77,0,12,124,224,621,63,26,80,230,126,9,256,1385
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,104,34,91,170,5,75,48,524,524
Namibia,2,0,0,11,344,11,221,318,369,159,33,23,134,192,428,782,390,432
Netherlands,101,149,17,582,438,18,114,181,87,562,47,220,152,354,150,388,135,375
Denmark,92,45,279,97,199,345,282,891,815,423,284,1271,557,1587,176,782,266,368
China,5,1,105,223,263,150,147,64,263,49,398,723,1123,209,226,73,162,296
Italy,280,11,4,271,20,1,19,38,4,116,9,0,1,8,1,8,379,251
France,7,217,24,151,294,489,846,1523,135,26,226,0,90,488,183,293,97,121
Egypt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106
"Tanzania, United Republic of",0,0,0,0,0,0,0,89,65,60,3,0,0,0,0,0,0,77
Belgium,6,39,193,4,33,173,421,36,102,85,70,85,1,124,3,30,37,72
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,67,64
Chile,0,0,0,0,0,0,0,0,0,2,0,0,0,60,19,13,62,60
Ethiopia,0,0,0,0,0,30,0,0,0,0,0,0,0,37,0,0,0,47
India,0,130,0,1,4,444,221,2,0,7,55,1,313,95,11,52,42,22
United States of America,827,976,76,13,33,84,110,347,53,14,14,150,15,13,106,99,8,19
Türkiye,0,0,0,0,0,0,1,6,0,0,0,0,0,0,506,282,76,12
Lebanon,1,0,7,1,3,5,2,131,2,1,4,1,5,51,9,5,0,6
Spain,2,0,1,18,289,16,1,0,35,5,22,6,315,22,46,9,30,6
United Arab Emirates,0,0,0,0,2,3,1,3,55,648,82,1,145,22,1,3,15,6
United Kingdom,6,0,36,2,8,0,0,1,1,1,0,0,11,2,3,1,1,6
"Taipei, Chinese",0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,3,4
Philippines,0,0,0,0,9,0,0,0,0,0,0,1,0,3,0,0,0,4
Zimbabwe,0,0,0,0,0,5,0,8,0,0,0,0,0,3,0,16,68,4
Viet Nam,0,0,0,0,2,1,2,16,19,17,10,2,4,1,1,0,5,3
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Congo,19,4,0,1,1,0,0,0,0,0,0,0,0,0,0,9,13,1
Ghana,226,92,33,8,55,16,30,19,14,29,29,0,43,0,0,0,0,1
Israel,0,2,1,1,0,0,0,517,0,13,0,27,530,412,0,2,0,1
Japan,0,0,0,3,0,3,0,1,4,0,0,0,0,0,0,1,0,1
"Korea, Republic of",0,0,7,11,13,35,22,20,26,14,21,2,0,0,3,2,0,1
Norway,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Gibraltar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0
Argentina,0,0,300,505,35,0,30,16,8,0,0,282,0,0,32,5,46,0
Bahamas,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Canada,0,0,0,0,2,2,30,71,1,20,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,28,0,32,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,1,3,0,0,0,0,0,0,0,65,0,0,0,755,87,0,0,0
Cuba,0,0,0,0,0,0,0,0,0,120,31,0,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,155,0
Germany,9,3,9,34,1245,31,176,0,22,0,2,0,0,0,58,34,0,0
Guatemala,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,2,0,0,0,0,0,0,0,0,2,228,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
Ireland,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Côte d'Ivoire,0,0,0,0,22,15,0,40,14,29,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,2,7,0,47,0,0,0,0,0
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,1,0,2,0,2,0,3,3,4,0
Malta,0,0,0,29,0,0,0,0,32,31,0,0,0,0,0,0,0,0
Mexico,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
