Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,377504,191921,254829,107869,147655,578831,365297,368953,466363,411163,589309,474311,599669,964485,639877,713233,780496,863655,1683142,1345279
India,10807,4216,4279,3509,11366,12113,5805,1846,2938,95552,342229,177716,138797,154685,176281,234972,163410,284865,680271,482454
United States of America,211089,159051,230041,42570,84921,182116,110556,189835,132007,100480,117188,95878,150519,204810,161376,143900,164192,220518,251847,425749
Ukraine,0,1,0,3419,0,27835,27073,30142,0,9559,77880,72989,96517,91527,26904,43812,142403,112832,418258,198114
Argentina,0,0,0,0,465,348,973,1107,933,63399,1428,2411,3184,3830,3845,8700,7067,104564,1283,114656
Bulgaria,0,0,0,0,0,94000,43098,47808,13397,0,11129,0,67174,23682,33043,15763,40204,9849,27031,34236
Russian Federation,0,0,0,0,2844,0,5022,9253,194215,29904,0,10660,42730,55466,25033,89278,64943,26774,127861,29394
Romania,0,0,0,0,0,85322,52681,15571,0,0,3098,76249,17154,198904,88175,113507,89084,29590,85868,24715
"Korea, Republic of",1,1,1,1,4,1,2,0,0,0,0,0,2,4,8,18930,5,13302,8676,8786
Pakistan,782,485,407,490,785,777,4304,16142,46408,10413,13607,11459,16618,14976,6810,2848,13665,16374,5316,5385
Thailand,964,327,0,0,817,6391,7885,4903,8543,810,680,1188,1073,714,1434,1871,150,416,81,4508
Serbia,0,0,0,0,0,0,0,0,0,0,1254,0,0,40436,4693,0,2592,0,18611,3926
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,758,3308
Australia,2101,7608,0,2122,0,0,3498,2114,1539,500,0,0,0,1110,0,0,0,0,14885,2367
China,1714,19,210,64,75,143,172,236,23972,213,482,61,103,9282,8484,11170,7433,49,2551,1659
Djibouti,4512,3970,1027,4261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,1191
Türkiye,0,0,0,0,0,0,0,0,8,0,0,0,3,108,217,720,732,0,3287,1183
South Africa,123,233,128,65,314,1374,769,1724,1990,171,2484,2077,2697,1978,1406,5843,38525,25199,3010,1051
Viet Nam,0,0,0,66,0,0,0,864,0,0,1,0,207,145,148,742,409,500,230,782
France,31393,2188,0,0,0,0,0,1,0,1,15,16,11451,13,710,6141,6247,2788,1696,778
Indonesia,85,0,0,0,11,0,0,0,0,156,425,247,569,62,0,0,0,0,0,403
United Arab Emirates,14,33,59,217,24,94,5,262,3,16,165,44,8,145,13,158,35,3165,2843,385
Malaysia,22,75,26,27,22,57,0,0,0,0,0,0,0,0,0,0,0,27,1020,107
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482,156,19,75
Germany,3937,1750,1,0,4,21094,1,0,894,1,2,11,39527,36662,325,17,5,1397,1200,26
Italy,76455,6007,1824,44792,36594,115860,102406,33161,18500,42520,13813,13678,18,85278,81213,9540,793,18,22666,18
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9
Saudi Arabia,73,367,0,4,0,1,0,0,0,11,0,0,23,0,1,2,21,6,26,5
