Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,685,706,302,770,1459,3043,4247,4676,2827,5785,5419,9562,8312,10638,12948,11634,6968,11031,10835,11166
Senegal,0,6,41,350,328,945,931,949,655,1265,816,1256,2887,4632,6588,7300,4762,8258,7900,7318
Mali,80,30,100,292,434,1027,753,1077,988,2067,3069,6558,5007,5697,5609,3821,2031,2687,2646,2689
Mauritania,0,0,0,0,0,0,427,310,11,1927,1276,747,64,104,527,242,3,49,52,777
France,0,0,0,0,1,0,1,11,0,0,0,0,1,1,2,4,6,7,221,335
Ghana,171,126,28,52,57,63,8,164,48,0,3,550,229,24,19,42,21,18,0,45
Côte d'Ivoire,210,501,110,14,43,889,2083,2001,1038,501,92,334,0,143,0,0,0,1,0,3
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Solomon Islands,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Guinea,0,0,0,0,0,0,10,0,0,14,14,12,12,14,121,200,145,0,0,0
Italy,0,0,0,0,517,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,42,23,61,73,81,21,110,12,11,149,94,94,22,81,23,0,10,0,0
Nigeria,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sweden,0,0,0,0,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,223,0,0,0,0,9,0,0,0,0,0,12,8,0,2,2,0,0,0,0
"Macedonia, North",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.050567589,0.521374206,0.139883451,0.326282893,0.256148916,0.295965902,0.361939513,0.298858366,0.289890791,0.226314989,0.409015381,0.545124176,0.544039247,0.521098283,0.488852475,0.54946847,0.566152117,0.658001769,0.628984165,0.496982252
