Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,5360,5972,5421,5833,9599,11198,11798,11181,16218,15455,18761,20361,12205,7445,10758,12961,11550,12146,11251,11212
China,367,324,589,387,890,5744,7390,5840,5978,4348,4094,7477,3857,2373,2224,1357,1620,3334,2130,2998
France,1152,957,1026,1031,1130,1409,1741,1818,2512,1193,1455,1492,1047,1140,1436,1950,1800,1968,2617,2053
Belgium,32,16,62,12,39,70,82,428,312,800,902,287,492,216,374,659,959,749,1254,1236
Togo,576,678,1358,2291,3582,727,168,362,3492,3659,4243,3184,2336,641,1163,3806,1959,1848,1402,782
Nigeria,42,24,10,11,34,83,97,23,197,171,234,204,239,219,159,134,121,272,557,767
United Arab Emirates,26,2,27,19,4,4,0,2,17,44,65,389,527,537,1595,1568,675,164,429,690
Switzerland,19,38,16,16,0,48,26,1,7,160,0,5,0,0,75,2,0,313,373,614
Côte d'Ivoire,852,612,188,19,744,1072,571,667,1115,1016,2559,1972,912,692,1576,1065,2043,1952,1112,562
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363
Thailand,1,7,0,0,1,3,1,18,21,55,23,0,0,0,26,1,5,0,0,158
Ghana,27,83,0,20,33,96,3,62,178,617,228,742,143,301,156,84,536,210,10,145
Indonesia,1135,989,940,989,1006,446,274,446,897,1261,1892,1241,706,117,401,275,429,219,127,105
Spain,17,35,30,17,34,42,15,58,51,193,502,450,328,247,313,305,219,174,147,98
Germany,10,16,3,0,64,1,3,11,28,363,133,77,47,22,46,64,20,44,20,93
Türkiye,83,63,194,55,0,3,120,3,15,132,285,254,79,40,97,49,85,101,94,86
Italy,10,14,48,62,9,87,59,85,119,102,171,71,62,90,74,75,107,57,150,66
"Hong Kong, China",86,4,0,0,0,0,0,0,6,227,197,285,192,92,82,35,11,49,114,56
Senegal,319,420,404,456,435,559,297,467,422,409,153,198,56,30,73,859,405,113,122,53
India,18,87,14,1,54,22,26,1,30,82,94,64,62,70,111,29,17,20,18,52
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,36,21,104,48
South Africa,3,14,1,1,1,94,1,0,1,11,22,0,38,21,14,5,6,11,17,40
Netherlands,0,5,13,5,4,0,0,93,78,8,19,167,42,0,239,242,96,36,152,32
Lebanon,4,4,1,9,6,37,9,14,16,23,25,11,9,11,8,16,13,17,18,27
Malaysia,58,110,0,13,41,79,18,49,15,99,303,212,225,139,263,149,14,93,18,21
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Morocco,16,24,9,7,19,16,7,7,4,0,0,55,14,0,20,30,10,36,10,15
