Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,27,133,1084,545,71,80,139,362,242,40,148,1813,5454,20431,56202,44663,44758,35075,24462,6418
Togo,0,0,0,0,0,0,29,0,0,0,0,0,0,4891,9956,12474,9565,8140,6128,1686
Zimbabwe,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,2,470,1815,615
South Africa,0,1,35,1,0,0,1,0,3,0,0,0,6,0,2,99,269,510,66,580
India,0,0,33,0,0,0,0,0,0,0,92,0,0,0,0,17,90,174,1027,553
Djibouti,2,0,47,0,4,0,0,26,220,2,0,0,106,6,0,730,1367,530,7,540
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,3,48,0,788,422
China,0,0,0,0,0,0,0,1,0,0,0,0,0,221,240,216,485,903,176,364
Nigeria,0,0,0,0,0,0,0,0,0,0,0,169,2247,3736,23461,8255,11423,5986,2556,277
Ghana,0,0,11,0,0,0,0,0,0,0,0,0,1,0,4,1659,490,250,618,225
United States of America,0,27,60,0,1,0,2,0,1,0,0,0,0,0,0,111,133,50,128,224
United Arab Emirates,0,0,11,0,53,0,1,1,0,0,53,0,0,1392,1525,3167,5610,4423,6430,139
Germany,1,31,162,0,0,0,0,0,0,2,0,0,0,1,0,60,113,422,453,111
Kenya,0,36,24,18,0,0,0,0,0,0,0,0,462,6346,8622,6732,110,22,545,90
Malawi,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,155,58
Netherlands,0,0,18,0,0,0,2,5,0,0,0,0,130,0,0,133,420,125,49,55
Spain,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,12,8,68,11,44
Rwanda,0,0,44,0,0,0,0,0,0,0,0,1430,1886,2613,5448,4976,219,1014,494,36
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,34
Türkiye,0,0,14,0,0,0,0,0,0,0,0,202,3,0,65,126,413,2,1,34
Switzerland,0,0,28,1,8,0,0,1,0,0,0,0,0,0,0,50,7,3,910,33
Indonesia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25
France,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,29,50,32,117,24
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,44,10,22
"Tanzania, United Republic of",0,0,24,0,0,0,1,0,0,0,0,0,0,10,0,677,814,2693,49,20
Zambia,12,0,8,2,0,3,1,0,0,0,0,0,0,0,0,2420,2017,3058,3,20
