Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,134579,148780,191998,256863,359103,321681,208794,247586,462193,497530,625100,706221,555570,680151,443613,587892,440104,272843,310509,348785
China,21176,12390,32327,7704,18682,40596,29540,33289,127127,100378,144576,162756,122727,122867,151608,240149,194599,104539,106668,113550
South Africa,50396,65856,72917,115269,124250,123735,78850,104299,149292,181038,231219,245314,191315,315871,148566,140896,119285,71584,85566,94798
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59421
United Arab Emirates,4140,9557,13252,15660,12251,16455,13019,20486,17241,18603,22964,14097,9292,6590,6980,7218,5808,9716,17031,16137
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14942
United States of America,1634,2397,2615,7309,6811,6114,2480,3834,5435,4795,7313,6919,11655,4963,4733,5932,7400,5346,10074,11651
Egypt,35,98,689,180,329,3616,4487,4370,7637,43351,10375,3737,2122,387,2118,684,2232,1195,3242,6490
Zimbabwe,7367,3416,5825,8704,4827,3253,3857,3653,5952,5575,4371,6723,4632,4299,4859,5821,4976,4685,5681,6349
Finland,6368,673,618,1869,36972,32120,3067,3972,21605,1595,2777,3975,2698,28402,7606,4360,3361,1680,1530,6123
United Kingdom,4339,6800,6043,7022,9375,9024,6197,5258,8622,8139,23842,11898,10115,8382,7943,13464,7321,9137,5727,5578
Germany,4636,1502,2074,4485,12109,7170,4441,5752,1779,3252,32924,46614,2698,6374,2927,6301,5311,4230,4305,3359
France,12234,17671,3588,9416,17673,3897,4271,4977,12562,8326,1423,3484,9465,17268,2111,6100,1905,2488,2327,2137
"Congo, Democratic Republic of the",69,9,18,39,56,60,135,126,553,347,215,76,149,238,34,1443,5,12,650,1031
Poland,0,3,22,17,77,26,33,7,28,243,106,40,127,47,401,48,74,67,65,877
Brazil,1,172,9,48,9,42,9,25,270,21,805,309,68,264,1776,613,4080,337,354,771
Botswana,546,744,2270,2700,1809,786,992,1358,1998,4152,1800,1362,796,684,787,1695,871,582,362,765
Canada,575,362,188,265,222,747,255,226,341,510,819,1158,804,413,564,2112,1666,601,767,740
Belgium,813,1847,214,591,1002,1674,458,489,2294,930,4095,751,2075,855,1506,951,534,323,685,729
Australia,324,1589,5295,5630,2790,9375,1213,2733,2487,3380,7245,12997,4278,1153,2272,3301,3661,600,2149,725
Spain,93,79,544,2498,2564,66,930,1712,125,78,699,250,1646,1094,896,196,262,468,623,599
Czech Republic,147,192,781,17,3,788,1607,1035,45,219,576,145,2511,1604,160,70,176,222,211,385
Denmark,268,491,1811,1725,538,236,132,105,54,1005,601,239,403,366,1728,818,328,178,1030,373
Switzerland,2342,2550,879,302,191,275,88,886,397,382,1215,496,1755,648,727,465,605,132,467,270
Cyprus,48,41,32,108,84,248,279,43,118,266,2673,6,17,71,55,391,81,110,48,202
Pakistan,2,1,9,1,3,4,0,2,1,3,4,21,23,8,11,7,9,10,8,156
Georgia,0,0,0,0,0,0,0,2,0,19,28,5,2,2,9,36,68,17,82,140
Viet Nam,0,0,0,0,0,2,0,203,113,958,940,518,16994,43075,6725,183,42,68,49,137
Ghana,0,0,0,0,1,6,1,79,1,185,30,196,171,25,18,199,56,40,421,60
Austria,1,71,272,40,38,556,7,17,3,123,30,60,486,98,27,105,58,36,70,53
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Peru,3,0,10,0,0,0,3,0,3,3,23,3,8,30,32,35,8,44,153,46
Costa Rica,0,0,0,0,0,0,0,0,0,27,0,0,110,0,0,2,0,37,19,34
Bulgaria,12,0,0,0,0,0,0,0,317,3,6,610,0,0,29,38,21,6,840,27
United States Minor Outlying Islands,0,0,0,0,0,0,0,15,228,0,4,0,0,0,0,39,0,0,0,19
Philippines,1,1,14,3,9,9,18,25,1,53,39,17,24,11,14,19,22,45,53,18
Cameroon,0,0,0,6,0,2,2,0,39,0,0,3,16,0,0,73,1,4,1,8
Congo,0,0,0,0,0,0,1,0,0,64,0,0,0,0,1,0,0,0,0,8
Bhutan,0,0,0,0,1,0,0,0,0,3,0,0,0,3,8,5,0,0,0,6
Estonia,0,0,0,0,0,0,0,2,2,0,310,4,3,0,1175,0,473,1022,319,6
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,41,25,5
Côte d'Ivoire,0,0,2,0,19,0,2,0,7,0,8,0,0,8,17,11,15,0,4,2
Chile,0,0,0,76,92,145,206,73,1,55,170,105,179,0,13,411,127,0,9,1
Ethiopia,0,0,0,5,0,8,1,1,44,0,0,0,178,3,0,0,0,1,0,1
Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1
British Indian Ocean Territory,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Virgin Islands,0,0,5,0,0,184,0,3,117,23,0,64,24,52,50,52,2,0,0,0
Christmas Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Cocos (Keeling) Islands,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0
Falkland Islands (Malvinas),0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
French Southern and Antarctic Territories,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Gibraltar,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,34,8,0,0,0,135,0,2,60,294,413,3794,285,21,59,108,20,0
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Saint Helena,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Tokelau,0,0,0,0,36,40,0,2,0,0,16,2,53,0,4,1,4,16,3,0
