Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,5,16,4,5,3,12,11,27,14,2,18,3,14,4,5,6,6,6,7,7
Portugal,2,0,2,3,2,9,2,5,10,1,2,2,10,4,5,5,4,6,7,5
France,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
Brazil,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,5,0,1,15,0,0,0,0,0,1,0,0,0
Denmark,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,16,1,0,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0
Netherlands,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,1,0,0,2,0,0,7,1,2,0,0,0,2,0,0,0,0,0,0,0
United Kingdom,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.053589838,1,0.082863336,0.047810851,0.130590976,0.494061181,0.348399725,0.230610943,0.470804306,0,0.6274497,0.130590976,0.365727869,1,1,0.487310034,0.307007204,1,1,0.212372541
