Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,48450,61672,73153,61341,64636,82110,99999,128169,134946,163794,211115,226918,214095,294757
India,13960,24615,32145,24635,24303,27838,30940,43463,54490,61141,73512,83151,73481,83783
China,8304,9351,10253,9049,9731,13319,20171,23606,20875,28035,24129,45787,42168,76106
Thailand,3195,3639,4866,4964,5728,7314,8547,10536,8890,14426,50386,16972,18558,21860
Malaysia,3942,3835,4396,2743,3639,7293,7899,9528,10827,16361,21897,21359,18431,19406
Netherlands,12,10,12,15,45,14,20,86,47,1316,898,381,1848,15483
Viet Nam,0,77,215,165,189,336,480,489,2416,2933,2393,5048,9222,11642
"Taipei, Chinese",1314,1322,1495,1007,1174,1973,3202,3880,3702,5111,2804,7701,6848,11082
Indonesia,4483,5198,3967,3486,3760,4234,4184,4385,4983,6185,7805,7081,7374,8884
Japan,2657,3407,4273,4338,5408,6181,9441,12571,11945,7833,5328,8211,5715,8510
"Korea, Republic of",2297,3041,5469,3927,4603,5336,5871,6447,4603,5190,2604,6711,7772,7713
Singapore,2960,1335,590,2020,838,2977,1471,3387,2834,4137,6454,5752,5096,6986
"Hong Kong, China",99,412,191,380,589,632,616,771,1063,1924,1046,2743,3251,5505
United States of America,1017,169,254,329,305,476,1156,1818,1522,1102,955,2388,672,3304
Italy,92,281,373,257,171,526,434,417,342,905,897,1517,971,2607
Germany,673,868,621,1044,1196,1232,1395,1956,1877,2095,2494,2696,2843,2550
Sri Lanka,919,1349,1233,1208,1041,463,875,563,978,1385,967,1102,1240,1941
Russian Federation,74,54,15,5,107,42,196,825,615,421,954,2032,1232,1222
United Arab Emirates,303,124,67,24,103,32,45,206,117,355,1609,2047,2052,1090
Türkiye,83,31,0,15,13,69,88,153,196,117,209,321,438,948
France,417,1013,1033,406,101,253,226,373,171,631,561,438,1253,874
Belgium,111,81,139,68,104,185,194,207,40,22,123,153,15,715
Spain,0,155,251,1,12,7,8,43,6,21,33,453,543,540
Philippines,0,5,16,0,119,142,313,567,650,424,116,578,251,348
United Kingdom,224,298,217,245,233,149,390,221,195,200,273,395,555,341
Switzerland,213,296,183,95,66,172,515,419,463,344,821,472,1062,340
Ukraine,17,66,165,35,114,20,28,198,1,2,10,6,166,193
Canada,11,3,23,39,115,131,188,131,154,74,144,349,185,153
Pakistan,197,207,135,132,173,148,181,191,181,519,267,437,311,149
Austria,16,5,3,4,15,49,43,15,5,127,315,134,262,85
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,59
Hungary,20,0,14,0,0,0,2,7,0,4,137,2,69,53
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,51
Sweden,15,3,0,4,37,36,41,32,13,0,20,23,22,49
Brazil,60,53,171,143,196,23,18,13,0,0,0,0,0,39
Eswatini,14,0,30,33,11,41,6,30,2,0,183,82,18,35
Belarus,0,0,0,0,0,0,0,0,0,0,49,0,0,23
Denmark,5,5,24,45,10,50,30,4,24,33,32,12,6,17
Finland,290,26,23,50,278,283,169,59,287,145,308,110,10,16
Slovenia,2,0,0,0,0,0,6,0,0,0,0,0,0,10
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,8
Australia,4,4,5,2,0,6,6,2,6,3,2,17,106,7
Czech Republic,0,3,17,16,6,41,24,5,7,7,84,5,11,5
