Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,7,3,1,4,5,1,8,1,8,6,7,16,52,28,59,30,15,0,63,32
China,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,13,0,59,26
"Congo, Democratic Republic of the",0,0,0,0,1,0,0,0,0,1,1,12,0,15,11,26,1,0,4,5
Kenya,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
United Arab Emirates,0,0,0,2,0,1,0,0,6,5,0,0,0,0,0,1,0,0,0,1
Germany,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,3,3,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
India,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,6,4,0,13,3,3,1,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HHI,0.024510411,1,1,0,0.401219067,1,0.284959256,1,0.284959256,0.487310034,0.552622199,0.284959256,0.485200745,0.006150873,0.456747442,0.699641096,0.696627723,0,0.790564432,0.657134198
