Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,3310,552,30,25,54,88,5,409,1,795,23,161,511,647,9065,6745,17934,945,1789
China,0,106,2,0,0,0,0,0,34,0,0,0,0,78,0,1319,710,5461,19,870
United Arab Emirates,0,31,0,0,0,0,0,0,74,0,1,0,0,0,0,191,254,327,131,309
United Kingdom,0,287,16,0,0,0,0,0,0,0,278,0,0,0,0,220,55,7,48,218
Germany,0,912,160,0,22,54,13,0,165,0,0,0,0,0,0,151,427,60,47,90
Kenya,0,0,2,0,3,0,1,2,136,0,0,0,0,282,635,598,101,381,28,87
Denmark,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,48
France,0,53,1,0,0,0,0,0,0,0,41,4,0,0,0,239,188,318,61,45
Belgium,0,426,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,18,27
Poland,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,58,17
South Africa,0,16,0,0,0,0,0,0,0,1,104,0,0,0,0,1025,164,461,102,15
Italy,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382,21,10
Uganda,0,0,1,0,0,0,0,2,0,0,0,4,0,0,0,19,1,313,1,10
United States of America,0,98,191,0,0,0,0,1,0,0,0,0,1,0,0,3141,213,15,1,10
Israel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,39,9
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,5
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1,353,9,2
Australia,0,36,2,0,0,0,0,0,0,0,44,0,0,0,0,6,0,1,0,1
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
