Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,5,0,0,21,3,0,5,20,0,1,0,50,20,1,4,3,31,7,4,27
"Congo, Democratic Republic of the",0,0,0,0,2,0,0,6,0,0,0,50,0,0,0,2,1,2,2,22
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
United States of America,2,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,1
Belgium,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,1,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
Mali,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
HHI,0.639551884,0,0,1,0.804737854,0,1,0.241926909,0,1,0,1,0.356360683,1,0.284959256,0.130590976,0.456979328,0.182901812,0.082863336,0.571779581
