Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,0,12,203,193,142,87,18,57,6,642,1352,86,3,70,16,10,0,1,11,15
France,0,0,0,64,0,0,1,21,0,0,0,0,0,0,0,1,0,0,2,9
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Central African Republic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,33,0,630,1331,72,0,61,0,0,0,0,0,0
Mali,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Czech Republic,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,129,139,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
French Polynesia,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nicaragua,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,1,0
Poland,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Portugal,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"Macedonia, North",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,1,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0.144418677,0.868208557,0.133240364,0.928647032,0.385723555,0.254585024,0.374704423,0.487310034,0.962750329,0.973815911,0.731978453,0.130590976,0.775651885,0.714782629,0.235697278,0,1,0.106635765,0.203418298
