Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,12392,24117,31796,22802,12885,21696,17482,16740,13880,14709,14515,14585,9941,11777
Brazil,1429,2515,4349,1942,1564,3605,3089,4586,5868,7486,7126,8034,6178,5246
Singapore,908,561,698,373,559,1345,1099,844,1204,1755,1522,2190,1906,2745
India,3225,4120,3674,3297,4094,4280,4025,3397,4704,2876,1791,1225,597,1120
United States of America,964,480,1498,1744,1150,2306,3272,2856,555,1383,2114,1363,316,1104
China,301,604,228,470,220,260,64,636,993,81,113,22,0,389
Switzerland,0,304,279,39,96,9,0,108,12,111,191,219,8,351
"Hong Kong, China",173,83,27,38,0,47,9,0,0,0,9,0,55,275
Philippines,4,0,0,0,0,16,0,18,0,0,25,95,280,162
Eswatini,0,0,12,10,0,0,0,0,42,0,0,34,0,149
Bulgaria,0,3,111,0,0,0,0,0,0,0,0,0,0,76
Malaysia,0,0,0,0,11,0,113,1065,102,7,230,485,5,54
Pakistan,109,1804,303,185,276,245,119,151,91,158,132,71,94,33
"Korea, Republic of",0,0,0,25,0,0,0,1,0,0,21,21,0,20
Indonesia,0,0,1,1,1,3,0,0,0,429,0,4,0,19
United Arab Emirates,4,0,0,0,0,0,0,0,0,2,7,12,0,18
Belgium,16,46,0,73,0,1,0,0,0,0,89,746,6,15
United Kingdom,1704,5300,1648,500,718,930,0,0,11,0,229,0,384,1
Equatorial Guinea,0,0,124,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,28,0,0,0,0,0,0,0
Argentina,0,0,1007,443,258,991,500,0,0,0,0,0,0,0
Australia,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamas,0,0,0,0,33,0,1,0,0,0,0,0,0,0
Bangladesh,0,0,11296,7759,0,0,0,20,0,0,0,0,0,0
Bermuda,0,0,36,0,0,0,0,0,0,0,0,0,0,0
"Bolivia, Plurinational State of",0,132,0,296,118,114,0,0,0,0,0,0,0,0
Belize,0,0,164,139,0,0,2,0,0,0,0,0,0,0
Burundi,0,23,0,0,0,0,0,0,0,0,0,0,0,0
Canada,1317,1246,2049,3137,2208,3235,741,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,97,0
Croatia,0,0,0,0,0,0,0,0,148,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,15,14,0
Ecuador,0,255,0,0,0,0,0,0,0,0,0,0,0,0
France,0,313,314,86,2,6,4,60,0,0,0,0,0,0
Germany,3,0,2,0,0,0,0,0,0,352,895,0,0,0
Greece,191,1180,432,153,15,203,298,380,0,48,0,47,0,0
Greenland,0,125,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,0,240,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,31,143,32,36,21,0,0,0,0
Japan,0,133,0,0,0,0,300,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,19,0,0,0,0,0,0,0,0
Malawi,0,202,0,0,3,2,0,0,0,0,0,0,0,0
Netherlands,0,19,10,0,0,73,252,0,2,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,0,13,0,0,0,0,0,0
Poland,0,0,0,0,0,228,0,0,0,0,0,0,0,0
Portugal,519,790,521,0,0,414,1427,295,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,130,85,29,116,0,3,0,670,0,0,0,0,0,0
Zimbabwe,805,3105,2828,1827,1465,3170,1990,1587,50,0,0,0,0,0
Spain,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thailand,1,0,100,0,2,2,0,0,25,0,22,0,0,0
Türkiye,90,82,55,102,70,79,0,19,38,0,0,0,0,0
Uganda,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Ukraine,0,0,0,44,23,19,0,0,0,0,0,0,0,0
Zambia,495,368,0,0,1,60,0,0,0,0,0,0,0,0
HHI,0.184695382,0.189211138,0.283495941,0.272280921,0.265022202,0.217855011,0.215350646,0.2293071,0.406734285,0.401398349,0.388538578,0.450723481,0.523727947,0.370272781
