Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,110,113,72,105,456,71,75,113,118,79,5,7,305,660,10,0,156,0,0,2
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,108,13,2,1,9,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Comoros,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",2,0,0,0,31,0,0,41,118,0,0,7,0,0,0,0,0,0,0,0
France,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0
Kenya,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Rwanda,0,100,70,103,90,71,12,13,0,0,5,0,0,0,0,0,3,0,0,0
India,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,153,0,0,0
South Africa,0,0,0,0,200,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan (before 2012),0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
HHI,0.938498124,0.632638468,0.906515305,0.935125203,0.239931672,1,0.103198264,0.189269906,1,0.453032986,1,1,0.387793422,0.984543837,1,0,0.93498569,0,0,1
