Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,190,98,286,1229,346,406,1823,2450,889,7549,5269,1174,698,6062,6708,6176,7070,2854,3468,4453
China,11,14,34,123,109,93,768,1816,161,3680,3113,93,331,5003,5071,5387,6568,2411,2354,3662
United Arab Emirates,19,15,46,47,43,63,46,39,65,118,88,138,11,59,63,30,36,52,102,134
United States of America,15,7,0,18,9,52,6,6,62,2639,634,468,14,48,33,13,18,20,89,109
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,20,0,72,48,27,20,32,73,98
Kenya,8,6,57,42,50,29,80,76,126,263,135,24,0,169,92,70,50,70,71,84
Denmark,0,0,0,1,0,0,15,0,1,0,0,39,0,0,0,3,0,30,35,63
"Tanzania, United Republic of",0,0,1,1,2,4,40,5,15,23,10,33,0,20,10,41,48,29,212,49
India,0,0,1,4,0,0,4,0,30,5,1,47,1,26,101,257,48,31,25,47
Thailand,8,2,14,3,14,0,0,5,6,10,7,16,20,8,30,11,18,3,39,41
Italy,1,1,13,4,22,3,16,5,5,11,9,0,18,1,5,1,1,4,1,22
Türkiye,0,0,0,0,2,0,0,0,13,8,10,4,4,4,5,115,18,0,8,20
Uganda,0,5,23,42,12,64,114,67,173,201,367,7,0,372,248,160,37,26,37,20
"Hong Kong, China",21,5,23,8,15,0,0,1,4,0,0,5,41,1,0,0,12,5,21,17
France,39,13,15,638,22,54,181,20,81,393,625,160,121,130,222,13,58,10,262,16
Senegal,0,0,1,2,3,2,0,3,5,26,36,15,1,50,8,6,21,1,10,11
South Africa,0,0,1,0,0,2,483,0,5,40,18,14,4,0,0,2,0,2,7,11
Belgium,20,8,12,79,26,7,56,59,56,68,43,10,22,3,15,2,14,71,5,9
Mali,0,0,0,1,1,2,2,9,24,23,69,17,0,10,0,1,2,3,3,7
Spain,0,0,0,0,0,0,0,170,15,0,2,0,2,0,0,0,0,2,0,6
Netherlands,8,0,0,181,0,0,0,0,0,0,0,0,6,6,6,0,1,0,20,5
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,3
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Rwanda,0,0,1,0,0,0,0,0,22,5,6,13,0,27,6,2,4,6,4,3
Togo,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,3
Egypt,0,0,0,0,1,0,1,1,0,0,11,0,0,2,0,0,0,1,19,2
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,0,7,0,0,0,0,0,0,0,0,0,0,3,1,0,3,16,0,9,1
Benin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,1,0,1
Ireland,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,1,0,1
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,1
Saudi Arabia,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
United Kingdom,0,0,0,0,0,9,1,1,14,17,1,0,2,1,4,0,1,5,6,1
Tokelau,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Australia,0,0,0,20,0,0,0,0,2,0,0,0,0,6,0,0,0,0,11,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
Armenia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,3,0,0,0,0,1,21,0,1,0,0,0,0,0,0,0
Finland,0,0,21,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,12,4,9,6,0,0,1,1,7,12,2,1,0,0,29,1,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Indonesia,1,1,5,0,0,5,0,0,0,1,11,0,0,0,0,0,0,0,0,0
