Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,35,211,158,106,266,176,527,1682,6030,1709,536,323,863,214,1716,641,920,950,956,1460
Egypt,0,0,0,0,1,4,0,38,2,0,0,0,0,0,5,69,10,34,39,320
India,0,0,0,0,32,0,1,0,662,341,0,16,6,22,32,49,204,93,114,184
"Tanzania, United Republic of",0,0,0,0,0,2,80,3,164,8,0,2,0,3,62,44,85,219,181,184
China,0,1,43,45,67,84,77,868,632,895,243,144,128,114,1397,210,287,167,134,154
Kenya,0,0,0,1,84,5,80,19,23,4,23,1,0,4,0,8,38,55,12,128
Thailand,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,25,72,99,87,97
United Arab Emirates,14,28,42,49,55,36,35,88,80,104,54,40,7,33,75,33,43,61,72,95
Germany,0,75,0,0,0,0,1,0,0,13,18,6,1,4,5,128,18,98,116,81
Türkiye,0,0,0,0,0,0,0,61,440,0,31,0,0,0,107,26,22,39,50,62
Belgium,6,88,13,9,3,19,70,82,143,7,18,22,2,0,5,3,9,16,24,39
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,82,23,76,36
Denmark,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,0,34
Uganda,0,0,0,0,0,1,117,0,1,20,4,0,0,4,0,2,3,0,2,30
France,1,1,16,0,1,15,2,23,53,52,30,60,191,30,0,1,0,0,12,7
United States of America,0,0,0,0,0,0,6,459,3663,40,0,0,0,0,0,0,0,14,0,3
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Netherlands,0,8,0,0,0,7,7,0,0,0,0,3,0,0,0,0,0,0,0,2
Canada,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1
Italy,13,1,27,0,8,2,3,20,20,138,98,9,48,0,12,0,15,0,2,1
South Africa,1,1,14,0,0,2,19,0,7,5,0,0,0,0,0,1,0,6,0,1
Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Brazil,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ethiopia,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Japan,0,0,1,0,0,0,0,0,76,0,0,0,0,0,0,0,6,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0
Pakistan,0,0,1,0,0,0,0,0,2,6,3,0,0,0,0,0,1,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,6,0,5,3,1,26,11,13,0,0,4,1,7,3,1,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,1,0,0,0
Zimbabwe,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,7,0,0,0,0,31,0,0,0,0,2,6,0
Sweden,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,5,0,0,8,35,20,0,0,0,0,0,0,2,1,22,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Zambia,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.228576226,0.350172769,0.142955998,0.336962639,0.243453799,0.341794584,0.176134305,0.440598464,0.529007505,0.434360023,0.311280367,0.32945285,0.244771112,0.373416239,0.745165864,0.228308391,0.250313585,0.176479396,0.146361788,0.147759608
