Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,0,0,18,21,40,0,0,0,7,0,0,59,131,275,1240,358,279,369,417,2614
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1765
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,194,568
China,0,0,0,1,40,0,0,0,0,0,0,0,8,275,0,15,31,22,221,277
Viet Nam,0,0,10,2,0,0,0,0,0,0,0,0,123,0,282,96,30,0,0,4
Brazil,0,0,0,0,0,0,0,0,0,0,0,53,0,0,603,238,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0
Italy,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24,8,11,0,0,0
Malaysia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,124,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0
Sweden,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
HHI,0,0,0.243850973,0.380131119,1,0,0,0,0.027599261,0,0,0.770330412,0.798271792,1,0.240469799,0.436840664,0.223476211,0.844290041,0.302541787,0.434372645
