Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1783,1977,2140,2914,3636,3858,4579,3355,5408,6754,7421,5299,7617,6505,8077,7895,7412,3967,5371,6072
China,49,65,93,92,108,152,141,259,548,662,1082,1450,1999,2902,3888,4947,3345,1945,2416,3345
South Africa,1253,1312,1459,2074,2914,2944,3084,2442,3374,4640,3497,2959,4924,2880,2528,2331,2841,1638,2270,1853
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
Germany,2,1,3,30,68,141,9,22,12,8,1597,59,16,31,47,9,3,9,29,168
United Arab Emirates,141,360,259,218,185,176,164,218,206,254,282,257,124,132,87,57,151,32,71,138
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
United States of America,56,28,67,251,82,152,163,142,161,80,78,80,105,88,66,79,319,54,92,88
United Kingdom,57,45,107,109,55,31,42,74,36,76,107,99,136,47,198,39,108,20,38,58
Pakistan,4,0,2,1,41,24,0,22,3,8,4,7,28,25,32,31,52,9,20,35
Belgium,3,2,2,3,1,2,6,8,19,8,75,4,23,1,18,0,0,0,20,32
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,1,2,11,6,5,0,2,7,26
Austria,0,0,0,0,0,9,5,0,1,0,0,0,0,0,709,1,0,0,0,20
Poland,1,0,0,0,8,0,0,0,0,0,0,0,1,13,2,2,1,1,2,6
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Switzerland,1,3,1,8,1,0,1,3,0,1,103,12,3,6,0,0,1,3,3,2
Denmark,2,5,37,12,0,1,5,0,0,0,127,3,0,0,0,17,3,0,0,1
France,0,2,2,3,0,35,1,1,1,0,1,2,1,3,16,0,0,3,4,1
Philippines,0,0,0,0,0,0,0,0,0,1,1,5,13,2,3,3,3,1,2,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0
Andorra,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0
Australia,1,2,2,17,3,4,16,7,8,6,2,1,1,7,19,3,0,1,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Bermuda,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,4,0,1,1,0,1,2,1,49,41,8,73,1,0,45,12,0,2,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0
Bulgaria,0,0,0,0,0,0,0,3,0,20,79,0,0,0,0,0,18,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Canada,3,2,4,8,3,10,7,9,1,11,13,3,3,55,0,4,7,10,2,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,2,0,3,1,0,0,0,4,0,0,0,0,2,33,0,0,0,2,0
Cyprus,0,0,0,0,0,0,822,0,0,46,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,1,1,0,0,0
El Salvador,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fiji,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,559,40,0,0,1,5,0,3,8,0,0
"Hong Kong, China",9,1,42,7,18,52,13,54,178,86,83,72,56,79,64,75,67,66,70,0
Hungary,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0
Indonesia,0,0,0,0,0,1,0,0,0,1,1,3,2,5,3,2,19,1,9,0
"Iran, Islamic Republic of",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,7,4,1,0,1,4,0,1,3,0,0,0,0,3,0,0,0,4,1,0
Israel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Italy,19,3,1,2,19,3,1,6,2,0,58,18,78,36,91,18,56,4,30,0
Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Japan,42,73,1,4,2,0,2,3,9,2,21,14,9,18,5,0,0,41,10,0
Kenya,0,0,11,1,0,6,2,2,32,67,11,4,1,10,1,8,29,0,0,0
"Korea, Republic of",0,0,2,1,0,0,0,1,1,0,3,16,10,4,10,3,46,2,2,0
