Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,25,24,31,7,14,10,4,23,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,14,3,6,0,7,2,1,7,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,9,21,24,0,5,7,0,2,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0.211955679,0.603553391,0.523653204,1,0.126558208,0.07137143,0.284959256,0.22358672,0,0,0,0,0,0,0,0,0,0
